logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu37.Ref._YPGlu37.C.1	log2.YPGlu37.Ref._YPGlu37.C.2	log2.YPGlu37.Ref._YPGlu37.C.3	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.1	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.2	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.3
CAGL0A02574g	0.392833333333333	0.536916666666667	2.00742036508599	0.0682792308955981	0.147219907356123	-5.17482613296239	0.0815	0.2795	0.6605	0.435	1.0055	0.7595
CAGL0C04543g	0.372166666666667	-0.231583333333333	2.00499151424942	0.0685693591980411	0.147711731076867	-5.17872437886533	-0.267	-0.1975	-0.7885	-0.246	0.042	0.0675
CAGL0M09537g	-0.378833333333333	-0.23525	-2.00473440005139	0.0686001386290606	0.147711731076867	-5.17913690696351	-0.167	0.298	-0.2685	-0.1615	-0.6065	-0.506
CAGL0J07980g	0.4345	-1.20891666666667	2.00458243834187	0.0686183361686184	0.147711731076867	-5.179380710589	-1.7805	-1.257	-1.241	-0.9985	-0.6	-1.3765
CAGL0M11154g	-0.414666666666667	-0.166	-2.00454628351274	0.0686226663991692	0.147711731076867	-5.17943871518681	-0.359	0.155	0.328	-0.4965	-0.049	-0.5745
CAGL0L03135g	0.286333333333333	-0.593666666666667	2.00217292866173	0.0689074765588194	0.14825261718385	-5.18324526982405	-0.6605	-0.7625	-0.7875	-0.408	-0.5455	-0.398
CAGL0J02970g	-0.522666666666667	0.195666666666667	-2.0019704618377	0.0689318239570431	0.14825261718385	-5.18356989906475	0.6615	0.9765	-0.267	-0.196	-0.03	0.029
CAGL0C02409g	-0.287333333333333	-0.116333333333333	-1.99994038961444	0.069176389610374	0.148716174558937	-5.18682397347851	-0.0145	0.146	-0.0495	-0.268	-0.2105	-0.3015
CAGL0L04136g	0.3105	-0.0169166666666667	1.99765590447458	0.0694525675969057	0.149215938920157	-5.19048393290281	-0.231	0.014	-0.2995	0.178	0.2435	-0.0065
CAGL0K08910g	0.3245	-0.0395833333333333	1.99753583079195	0.0694671119118824	0.149215938920157	-5.19067624580223	-0.38	-0.2285	0.003	-0.058	0.169	0.257
CAGL0C03674g	0.3305	-0.0400833333333333	1.99682571859996	0.0695531843463971	0.149338207630592	-5.19181346329181	-0.2335	-0.2805	-0.102	0.3535	-0.1465	0.1685
CAGL0G03993g	-0.453833333333333	0.2192	-1.9334911635073	0.0799437230464744	0.165877558998416	-5.1933951189595	0.0645	0.9185	NA	-0.02	0.0275	0.1055
CAGL0A04191g	-0.324666666666667	-0.220833333333333	-1.99314292685804	0.0700011632894112	0.150210944546574	-5.19770814459001	0.0515	-0.1305	-0.0965	-0.5845	-0.441	-0.124
CAGL0M00682g	0.334666666666667	-0.278166666666667	1.99300250661558	0.070018297009022	0.150210944546574	-5.19793279609897	-0.49	-0.463	-0.3835	0.1115	-0.0235	-0.4205
CAGL0L05984g	-0.477666666666667	0.250333333333333	-1.99236877271067	0.0700956719915717	0.1503139923034	-5.1989465797255	0.0795	1.1395	0.2485	0.0075	-0.101	0.128
CAGL0K05643g	0.3825	0.215083333333333	1.99075616963425	0.0702929185067885	0.150673900213505	-5.20152554728311	0.013	-0.344	0.4025	0.471	0.2565	0.4915
CAGL0A02882g	0.390833333333333	0.21925	1.98972103125057	0.0704198031042826	0.150873951356253	-5.20318046054971	0.268	-0.0475	-0.149	0.4365	0.0525	0.755
CAGL0M07205g	0.395	0.00716666666666666	1.9895144744882	0.0704451476955214	0.150873951356253	-5.20351063979419	-0.0995	-0.6115	0.14	0.1625	0.0535	0.398
CAGL0H01419g	-0.29	0.0863333333333333	-1.98897920861672	0.0705108643637861	0.150951591364679	-5.20436617948674	0.181	0.2485	0.2645	0.0715	-0.185	-0.0625
CAGL0D02508g	-0.32	0.137333333333333	-1.98869382310396	0.0705459254696293	0.150963565656187	-5.20482227788544	0.3495	0.5075	0.035	5e-04	-0.0655	-0.003
CAGL0E04488g	-0.3335	-0.0170833333333333	-1.98825510654433	0.0705998556107423	0.151015891563187	-5.20552336473519	-0.0325	0.2955	0.186	-0.1775	0.039	-0.413
CAGL0E03113g	-0.302833333333333	-0.211083333333333	-1.98694946835651	0.070760580017821	0.151296515622411	-5.20760937775419	0.006	-0.218	0.033	-0.512	-0.2935	-0.282
CAGL0G09779g	-0.289833333333333	0.107083333333333	-1.98618652105255	0.0708546559121743	0.151434460675039	-5.20882802374892	0.2265	0.3105	0.219	0.106	-0.135	-0.0845
CAGL0M05863g	-0.362333333333333	0.0678333333333333	-1.98502088751188	0.0709986091773093	0.15163475244719	-5.21068943052979	0.1655	-0.046	0.6275	-0.038	-0.109	-0.193
CAGL0K04829g	0.286166666666667	0.113416666666667	1.98494841717479	0.0710075680501286	0.15163475244719	-5.21080514105439	-0.068	0.0725	-0.0935	0.248	0.3395	0.182
CAGL0J02090g	-0.353166666666667	0.174083333333333	-1.98230834737378	0.0713346515509489	0.152206338981887	-5.2150190163783	0.51	0.556	-0.014	0.0965	0.004	-0.108
CAGL0L02673g	-0.294166666666667	-0.12475	-1.98174587773006	0.0714045171010243	0.152291982143442	-5.21591642939492	-0.0505	-0.014	0.1315	-0.2125	-0.186	-0.417
CAGL0E00385g	0.370833333333333	0.0869166666666667	1.9811023546737	0.0714845281829747	0.152399183471236	-5.21694300783008	-0.0375	0.1615	-0.4195	0.051	0.509	0.257
CAGL0K07007g	-0.4225	0.304583333333333	-1.97974558637095	0.0716534911907714	0.152695854979335	-5.21910684895812	0.2285	1.0065	0.3125	-0.0595	0.35	-0.0105
CAGL0H07161g	-0.356666666666667	-0.209833333333333	-1.97743292955352	0.0719423467031234	0.153247668257838	-5.22279349767817	-0.2045	-0.064	0.174	-0.107	-0.381	-0.6765
CAGL0G01056g	-0.3015	0.0109166666666667	-1.97620492029574	0.0720961652650298	0.153511494036886	-5.22475022211517	-0.015	0.1955	0.3045	-0.118	-0.0535	-0.248
CAGL0J08844g	-0.315833333333333	-0.13225	-1.97556347671947	0.0721766324567933	0.153618981336166	-5.22577206623001	-0.1055	0.0055	0.177	-0.097	-0.297	-0.4765
CAGL0H08503g	-0.327333333333333	-0.1255	-1.97513795595043	0.0722300586146791	0.153668849785299	-5.22644984626139	-0.03	0.243	-0.0985	-0.2975	-0.084	-0.486
CAGL0B01875g	0.457833333333334	-1.65008333333333	1.97487631213686	0.072262927404994	0.153674959358981	-5.22686656303925	-2.0145	-1.6625	-1.96	-1.189	-2.015	-1.0595
CAGL0L00157g	-0.287666666666667	0.0523333333333333	-1.97339137274358	0.0724497339852557	0.154001301971616	-5.22923108779721	0.0875	0.346	0.155	-0.071	-0.0945	-0.109
CAGL0I04070g	-0.2995	0.496416666666667	-1.97317885209596	0.0724765057688008	0.154001301971616	-5.22956942011909	0.543	0.7185	0.677	0.3825	0.1715	0.486
CAGL0G04169g	-0.326666666666667	-0.278833333333333	-1.97206346885211	0.072617163627925	0.154236206163292	-5.23134481028924	-0.0865	0.076	-0.336	-0.6305	-0.2915	-0.4045
CAGL0E06556g	0.3185	0.213083333333333	1.97045822754717	0.0728200393058107	0.154603009267994	-5.23389904592628	0.063	-0.139	0.2375	0.5445	0.2265	0.346
CAGL0D06028g	0.296333333333333	0.1705	1.9696890676434	0.0729174338894472	0.154745656095956	-5.23512255439835	-0.0465	0.1465	-0.033	0.187	0.4615	0.3075
CAGL0G03311g	-0.3235	0.327083333333333	-1.96866238663319	0.0730476246726959	0.15495775618974	-5.23675533258931	0.451	0.509	0.5065	0.338	0.2925	-0.1345
CAGL0F06677g	0.427333333333333	-1.27583333333333	1.96813505180274	0.0731145781562784	0.155035589360354	-5.23759381245552	-1.488	-1.0655	-1.915	-1.3005	-1.096	-0.79
CAGL0G01760g	-0.300166666666667	-0.178083333333333	-1.9662662365121	0.0733523107844561	0.1554646712999	-5.24056438778592	0.0635	-0.122	-0.0255	-0.252	-0.5195	-0.213
CAGL0K08228g	-0.310166666666667	-0.16975	-1.96606756790679	0.0733776254544523	0.1554646712999	-5.24088009856889	-0.0985	-0.0185	0.073	-0.086	-0.46	-0.4285
CAGL0J06094g	0.3295	0.18775	1.96569600850632	0.0734249918174969	0.155473655402463	-5.24147051297677	0.131	-0.2605	0.1985	0.481	0.2185	0.358
CAGL0A02486g	-0.338333333333333	-0.126333333333333	-1.96555823632066	0.0734425621850401	0.155473655402463	-5.2416894212202	-0.1295	-0.051	0.309	-0.0805	-0.35	-0.456
CAGL0J09108g	-0.322333333333333	0.118333333333333	-1.96366629102642	0.0736842391798184	0.155883355186771	-5.24469478431982	0.173	0.325	0.3405	0.2345	-0.229	-0.134
CAGL0D03718g	-0.304166666666667	0.0405833333333333	-1.96356692696202	0.0736969522276713	0.155883355186771	-5.24485258451828	0.225	0.135	0.218	-0.1905	0.116	-0.26
CAGL0H09724g	-0.382	0.2155	-1.96243419226303	0.0738420222708436	0.156125744982886	-5.24665119924149	0.265	0.32	0.6345	-0.3255	0.382	0.017
CAGL0G05852g	-0.324	0.354166666666667	-1.96176666449534	0.0739276364635168	0.15624227788886	-5.24771089075986	0.347	0.586	0.6155	0.047	0.0805	0.449
CAGL0C02145g	0.297666666666667	-0.0473333333333333	1.96125907332221	0.0739927992474663	0.156315509502998	-5.24851656404641	-0.3935	-0.124	-0.071	0.1755	0.072	0.057
CAGL0D03058g	-0.313166666666667	-0.15775	-1.96089308728415	0.0740398161700473	0.156350362011192	-5.24909740991586	-0.0015	0	-0.002	-0.09	-0.561	-0.292
CAGL0K10428g	0.283166666666666	-0.451083333333333	1.95921478765943	0.0742557749297086	0.156683408521312	-5.25176029382041	-0.7035	-0.509	-0.5655	-0.392	-0.2755	-0.261
CAGL0D01782g	0.382333333333333	0.0755	1.95919209313209	0.0742586991781662	0.156683408521312	-5.25179629437749	-0.3695	0.103	-0.0805	-0.113	0.4985	0.4145
CAGL0M11484g	0.384166666666667	0.810583333333333	1.95838568070695	0.0743626765481055	0.156838201710969	-5.25307537849223	0.5	0.828	0.5275	0.6525	1.39	0.9655
CAGL0H09438g	-0.334166666666667	0.0580833333333333	-1.95717470863143	0.0745190696309207	0.157074719612188	-5.25499565402636	0.1965	0.5285	-0.0495	-0.0395	-0.1575	-0.13
CAGL0L04774g	-0.418666666666667	-0.0968333333333333	-1.95704267537615	0.0745361396402948	0.157074719612188	-5.25520498707778	0.312	-0.302	0.3275	0.0655	-0.45	-0.534
CAGL0C05423g	0.332166666666667	0.238583333333333	1.9558706036448	0.0746878300551952	0.157329668327617	-5.25706294474334	0.304	0.154	-0.2405	0.464	0.316	0.434
CAGL0M02255g	0.3135	0.47575	1.95534664545943	0.0747557332435426	0.157407982493493	-5.25789333726736	0.4035	0.209	0.3445	0.4275	0.608	0.862
CAGL0E03025g	-0.361166666666667	-0.197916666666667	-1.95377026556206	0.0749603704143123	0.157774025321496	-5.26039097878399	0.087	0.2165	-0.3555	-0.404	-0.57	-0.1615
CAGL0H07799g	-0.334	-0.161	-1.95238379218194	0.0751407820749334	0.158088799412683	-5.26258688926381	0.1775	0.1765	-0.336	-0.3685	-0.3075	-0.308
CAGL0F06259g	-0.3765	-0.176583333333333	-1.95120420558172	0.075294588381973	0.158330012937966	-5.26445451048163	0.3115	-0.3625	0.086	-0.3635	-0.569	-0.162
CAGL0L09669g	-0.502666666666667	-0.194166666666667	-1.9510306399547	0.0753172441010782	0.158330012937966	-5.26472926611066	0.0985	-0.479	0.552	-0.0565	-0.828	-0.452
CAGL0L12672g	-0.339833333333333	-0.106416666666667	-1.94944265428733	0.0755248178173852	0.158701247612168	-5.26724248479603	0.1475	-0.2445	0.2875	-0.252	-0.438	-0.139
CAGL0D05918g	0.476666666666667	0.0923333333333333	1.94743900518505	0.0757874778378507	0.159187883953796	-5.27041207292015	-0.251	-0.1195	-0.0675	0.061	1.009	-0.078
CAGL0H09196g	-0.306333333333333	0.254666666666667	-1.94719965556928	0.0758189106341797	0.159188639007747	-5.27079059150038	0.196	0.5375	0.49	0.0245	0.0375	0.2425
CAGL0G02937g	-0.546833333333333	-2.01808333333333	-1.94620474067454	0.0759496975622275	0.159397910942766	-5.2723637431517	-1.729	-1.0925	-2.4125	-2.631	-2.1875	-2.056
CAGL0I03256g	0.4055	-0.03625	1.94453932697293	0.0761690907144622	0.159792895876409	-5.2749961689468	-0.236	-0.687	0.206	0.283	0.1765	0.04
CAGL0F05577g	0.411833333333333	0.339083333333333	1.94092277658307	0.0766475295177381	0.160730779254757	-5.28070870062951	0.006	-0.1295	0.523	0.9265	0.3505	0.358
CAGL0E01925g	-0.311	-0.1755	-1.94040090258681	0.0767167971561305	0.160810209423427	-5.28153258104725	-5e-04	-0.2645	0.205	-0.2975	-0.313	-0.3825
CAGL0G02343g	-0.380833333333333	-0.0404166666666667	-1.93969285521739	0.0768108675315134	0.160941543707134	-5.28265019209245	-0.0715	0.184	0.3375	0.182	-0.4515	-0.423
CAGL0M01056g	-0.409166666666667	-0.65625	-1.93896267044803	0.0769079903328304	0.161079163726529	-5.2838025278549	-0.3935	-0.141	-0.8205	-1.222	-0.7675	-0.593
CAGL0L09185g	0.365666666666667	0.116666666666667	1.93743367304387	0.0771117307098588	0.161439884113856	-5.28621478662381	0.012	0.1495	-0.36	0.094	0.193	0.6115
CAGL0F08085g	0.566166666666666	-1.63091666666667	1.93570538317436	0.0773426253413818	0.161857136284273	-5.28894029324657	-1.355	-1.6655	-2.7215	-1.392	-1.5905	-1.061
CAGL0I08855g	0.337	0.3515	1.93129657007474	0.0779345158667439	0.162962663177685	-5.29588733420937	0.103	0.1935	0.2525	0.328	0.359	0.873
CAGL0I02178g	0.3395	-0.364416666666667	1.9302579482014	0.078074557892454	0.163188886202791	-5.29752272583623	-0.462	-0.2935	-0.847	-0.092	-0.3695	-0.1225
CAGL0H00759g	-0.297166666666667	0.139416666666667	-1.93000416151246	0.0781088122641704	0.163193900990761	-5.29792226421679	0.3215	0.0825	0.46	-0.063	-0.019	0.0545
CAGL0H01529g	0.334	-0.207666666666667	1.92939822862369	0.0781906528130144	0.163268866430047	-5.29887607999288	-0.3205	-0.1615	-0.642	-0.1735	-0.1225	0.174
CAGL0A03949g	0.372333333333333	-0.00166666666666666	1.92926667025866	0.0782084322114652	0.163268866430047	-5.29908314933299	-0.0745	0.0395	-0.5285	-0.074	0.1765	0.451
CAGL0A00253g	-0.373833333333333	0.159416666666667	-1.92791310476995	0.0783915753126985	0.163584537811387	-5.30121320355263	0.4855	0.091	0.4625	-0.0595	-0.347	0.324
CAGL0M07678g	-0.457166666666667	-0.21525	-1.9272273762272	0.0784845077252589	0.163711780568608	-5.30229201484159	0.0845	-0.3035	0.259	0.0565	-0.457	-0.931
CAGL0H05511g	-0.335166666666667	-0.282083333333333	-1.92541594947731	0.0787304863419501	0.164158030740663	-5.30514086200424	-0.2175	0.024	-0.15	-0.704	-0.138	-0.507
CAGL0M06677g	0.320666666666667	0.086	1.92502676399203	0.0787834273293172	0.164179579081857	-5.30575275737709	0.1905	-0.0795	-0.334	0.153	0.277	0.309
CAGL0G02871g	0.8365	0.966583333333333	1.92486886234106	0.0788049160574444	0.164179579081857	-5.306000999452	0.6725	1.2335	-0.261	0.353	1.5455	2.256
CAGL0E05500g	-0.413666666666667	0.023	-1.92443385341343	0.0788641439997578	0.164236182809252	-5.30668483614586	0.14	-0.1115	0.661	0.0565	-0.105	-0.503
CAGL0K12914g	-0.3165	-0.0215833333333333	-1.92318337521928	0.0790346288116456	0.164524341081699	-5.30865015142298	0.2465	0.302	-0.1385	-0.26	-0.054	-0.2255
CAGL0B02057g	0.342333333333333	0.0243333333333333	1.92274222606233	0.079094853977165	0.16457143146249	-5.30934332657751	-0.355	-0.2835	0.198	0.325	0.2165	0.045
CAGL0L04202g	-0.2905	-0.00825	-1.92244592711625	0.0791353280375279	0.16457143146249	-5.3098088533194	0.12	0.306	-0.015	-0.075	-0.1515	-0.234
CAGL0K12892g	0.2945	0.42625	1.92231204567283	0.0791536223157476	0.16457143146249	-5.3100191874817	0.1005	0.327	0.4095	0.6265	0.648	0.446
CAGL0H10054g	-0.447166666666667	-0.23825	-1.92190252767074	0.0792096051813025	0.164621017178017	-5.31066251290571	-0.1275	0.5195	-0.436	-0.6745	-0.165	-0.546
CAGL0F07095g	-0.378333333333333	-0.4715	-1.9182562629452	0.0797096717215719	0.165593125802763	-5.31638742488445	-0.178	-0.199	-0.47	-0.322	-0.5825	-1.0775
CAGL0G07040g	0.351666666666667	0.207833333333333	1.91736833870277	0.0798318842958613	0.165713631147342	-5.31778068073827	-0.135	-0.0885	0.3195	0.185	0.295	0.671
CAGL0K04741g	-0.353666666666667	-0.0318333333333333	-1.9173647979544	0.0798323719835332	0.165713631147342	-5.31778623591269	-0.114	0.198	0.351	-0.1545	0.0335	-0.505
CAGL0L02101g	0.288	-0.111666666666667	1.9162494374986	0.0799861332611268	0.165898364654556	-5.31953588980629	-0.117	-0.3655	-0.2845	-0.028	-0.044	0.169
CAGL0K01991g	-0.424	0.245166666666667	-1.91520511736977	0.0801303475473524	0.166130218731318	-5.3211736245523	0.3375	0.0955	0.9385	0.348	-0.1125	-0.136
CAGL0I05632g	0.269	0.0868333333333333	1.91458043267701	0.0802167268000081	0.166166855137317	-5.32215305257157	0.0105	-0.115	-0.0385	0.2585	0.2065	0.199
CAGL0F01045g	-0.340333333333333	0.124	-1.91441978999507	0.0802389537328985	0.166166855137317	-5.32240489351537	0.3315	0.5405	0.0105	-0.2175	0.167	-0.088
CAGL0M10681g	-0.283666666666667	-0.290166666666667	-1.91427854382309	0.0802585015862568	0.166166855137317	-5.32262631730838	-0.0135	-0.1385	-0.293	-0.475	-0.3505	-0.4705
CAGL0B02541g	0.328333333333333	0.1355	1.9141394171272	0.0802777603874408	0.166166855137317	-5.32284441021632	0.02	-0.275	0.169	0.1065	0.5025	0.29
CAGL0E05698g	-0.3275	0.0680833333333333	-1.91332566355849	0.0803904903292868	0.1663329894818	-5.3241198729743	0.1345	0.0865	0.4745	0.129	-0.1265	-0.2895
CAGL0L09801g	-0.298333333333333	-0.263833333333333	-1.91266522963708	0.080482087580479	0.166455282468629	-5.32515481791818	-0.005	-0.053	-0.286	-0.403	-0.267	-0.569
CAGL0I03652g	0.290333333333333	0.196	1.9115742102	0.0806336136833535	0.166686801403145	-5.32686411239736	0.06	-0.058	0.1505	0.5135	0.221	0.289
CAGL0K01639g	-0.309166666666667	-0.291416666666667	-1.91139087233517	0.0806591022210416	0.166686801403145	-5.32715129704553	-0.143	0.0965	-0.364	-0.349	-0.4555	-0.5335
CAGL0H01463g	-0.333333333333333	-0.2125	-1.91047074799929	0.0807871341683474	0.166884067880824	-5.32859238425872	-0.005	-0.1915	0.059	-0.0585	-0.467	-0.612
CAGL0I09042g	-0.275166666666667	-0.00958333333333334	-1.90821359539133	0.0811019989063662	0.167466965093637	-5.33212597601992	0.178	0.1415	0.0645	-0.2455	-0.159	-0.037
CAGL0B03091g	-0.313	0.0863333333333333	-1.90778687419098	0.0811616513774187	0.167522618858387	-5.33279376671342	0.148	0.122	0.4585	0.0485	0.021	-0.28
CAGL0D00572g	0.277833333333333	0.182916666666667	1.90634221431981	0.0813639030351885	0.167872442710137	-5.33505398552763	0.0515	0.139	-0.0585	0.3025	0.422	0.241
CAGL0K04301g	0.330666666666667	-0.698166666666667	1.90394008507467	0.0817012233886736	0.168496544721371	-5.33881021502687	-0.943	-0.533	-1.1145	-0.631	-0.5025	-0.465
CAGL0L07084g	-0.322666666666667	-0.026	-1.90372015404188	0.0817321713122405	0.168496544721371	-5.33915399914168	-0.123	0.3885	0.1405	-0.1035	-0.3455	-0.113
CAGL0L00407g	0.281333333333333	0.048	1.90251002762703	0.0819026483885098	0.168780075500537	-5.34104523011159	-0.175	-0.0565	-0.0465	0.204	0.317	0.045
CAGL0M06435g	-0.364166666666667	0.0680833333333333	-1.89868613086591	0.0824434857360387	0.169826287666155	-5.34701721223048	0.0875	0.6865	-0.0235	-0.1935	-0.142	-0.00650000000000001
CAGL0E04752g	-0.377833333333333	0.365083333333333	-1.89779081762097	0.082570587281797	0.170019742220517	-5.34841455829077	0.2275	0.8445	0.59	0.1235	0.489	-0.084
CAGL0F03905g	0.337833333333333	0.0930833333333333	1.89754067739209	0.0826061300600504	0.17002458991468	-5.34880489876699	-0.081	-0.3405	0.194	0.3355	0.0385	0.412
CAGL0H03773g	-0.292166666666667	-0.14425	-1.89646014248086	0.0827598258673055	0.170272525268356	-5.3504907479145	0.0025	0.035	-0.032	-0.4885	-0.2895	-0.093
CAGL0H10472g	0.3105	-0.151083333333333	1.89520867362787	0.0829381627072776	0.170570938397986	-5.3524426559792	-0.1455	-0.2595	-0.514	-0.1965	0.147	0.062
CAGL0D02904g	0.363666666666667	0.155	1.89286516263474	0.0832730645296673	0.171190974954047	-5.35609598806087	-0.0495	-0.373	0.342	0.5225	0.1965	0.2915
CAGL0E01859g	0.306833333333333	-0.37575	1.88998418194164	0.0836864702118821	0.171971835898705	-5.36058391784563	-0.806	-0.409	-0.3725	-0.183	-0.176	-0.308
CAGL0E05522g	-0.323666666666667	-0.331166666666667	-1.88891355055258	0.083840578287587	0.17221943968216	-5.36225080301661	-0.46	0.0755	-0.1235	-0.516	-0.3545	-0.6085
CAGL0I00616g	-0.416166666666667	-0.11825	-1.88824466433042	0.0839369903802438	0.17234837744208	-5.36329195016491	-0.202	0.0735	0.398	0.0275	-0.2295	-0.777
CAGL0L09933g	0.298666666666667	-0.2515	1.8870124132207	0.0841148704881534	0.172644423682215	-5.36520948498338	-0.323	-0.5425	-0.337	0.0445	-0.032	-0.319
CAGL0E02453g	-0.3165	-0.11225	-1.88610929438722	0.084245457999107	0.172843204377022	-5.36661442794018	-0.0865	0.0865	0.138	-0.0095	-0.5205	-0.2815
CAGL0L13222g	0.314166666666667	-0.0489166666666667	1.8856706952136	0.0843089446215818	0.172904212688696	-5.36729660902644	-0.1355	-0.1115	-0.371	-0.126	0.107	0.3435
CAGL0J11352g	-0.3075	0.22375	-1.88511863558957	0.0843889166818286	0.172998967651464	-5.36815514265773	0.5955	0.2545	0.2825	-0.129	0.171	0.168
CAGL0I07205g	0.2945	0.11575	1.88435493746353	0.0844996613235747	0.173156705984269	-5.36934258515776	-0.027	-0.162	0.0945	0.3605	0.365	0.0635
CAGL0C04873g	0.279166666666667	0.38825	1.88258128213827	0.0847573737427234	0.173615364127937	-5.37209938176476	0.234	0.3875	0.1245	0.435	0.5435	0.605
CAGL0H07359g	0.308333333333333	-0.146833333333333	1.88099797957177	0.0849880346415905	0.174018265974767	-5.37455914611919	-0.2055	-0.377	-0.3205	0.15	-0.276	0.148
CAGL0J08976g	0.4875	0.00241666666666666	1.87749745840625	0.0855000400209147	0.174996685987673	-5.37999352087625	-0.0955	-0.053	-0.5755	-0.1895	0.0185	0.9095
CAGL0M09691g	-0.266	-0.171333333333333	-1.87423888854183	0.0859791870343433	0.175907098712836	-5.38504742133807	0.0635	-0.077	-0.1015	-0.332	-0.281	-0.3
CAGL0M04719g	0.294333333333333	-0.0266666666666667	1.87173244705631	0.0863494063930305	0.176594015549499	-5.38893160691096	-0.0315	-0.167	-0.323	-0.024	0.083	0.3025
CAGL0F04367g	-0.303333333333333	-0.0121666666666667	-1.87034115202946	0.0865555381203133	0.176944940858087	-5.39108646847748	0.076	0.167	0.1755	-0.0745	0.0235	-0.4405
CAGL0I06336g	-0.295833333333334	-0.401916666666667	-1.86719996813609	0.0870225825310093	0.177828755606845	-5.39594842406758	-0.265	-0.138	-0.359	-0.626	-0.323	-0.7005
CAGL0H03751g	-0.361166666666667	-0.0294166666666667	-1.86665533457264	0.0871037944144159	0.177876040636936	-5.39679096648507	0.319	0.266	-0.1315	-0.538	-0.186	0.094
CAGL0G08338g	0.3185	0.366583333333333	1.86657912233377	0.0871151641534401	0.177876040636936	-5.3969088554759	0.1815	0.325	0.1155	0.4755	0.2785	0.8235
CAGL0M06611g	0.3045	-0.103583333333333	1.86546442664409	0.0872816150250877	0.178144905885866	-5.39863282781004	-0.333	-0.023	-0.4115	0.088	-0.121	0.179
CAGL0J00253g	-0.2965	0.0235833333333333	-1.86165346441171	0.0878528763340138	0.179194656024155	-5.40452261499206	-0.035	0.1415	0.409	-0.0515	-0.186	-0.1365
CAGL0B02431g	0.2625	-0.68625	1.86156688407475	0.0878658941894746	0.179194656024155	-5.40465634817098	-0.801	-0.869	-0.7825	-0.6295	-0.509	-0.5265
CAGL0F04939g	0.340666666666667	0.162333333333333	1.86110958301339	0.0879346812265234	0.179263578162944	-5.40536264596577	-0.1745	-0.1685	0.319	0.415	0.494	0.089
CAGL0K01815g	0.343333333333333	0.412833333333333	1.85616919267651	0.088680947691879	0.180631798636383	-5.41298705518514	0.0855	0.402	0.236	0.223	0.8625	0.668
CAGL0J02156g	0.337666666666667	0.329333333333333	1.85606976068994	0.0886960263554301	0.180631798636383	-5.41314039401115	-0.051	0.011	0.5215	0.436	0.384	0.6745
CAGL0J10450g	0.362666666666667	-0.0988333333333333	1.85596697974284	0.0887116153365487	0.180631798636383	-5.41329889275007	-0.269	0.0645	-0.636	-0.129	0.294	0.0825
CAGL0G03927g	-0.408666666666667	-0.0818333333333333	-1.8530601472468	0.0891535345905078	0.181459498493115	-5.41777955427928	-0.082	-0.2425	0.692	-0.31	-0.3715	-0.177
CAGL0C01375g	0.350166666666667	-0.102916666666667	1.85241995140806	0.0892511310563664	0.181585998570995	-5.41876585517607	-0.299	-0.4185	-0.1165	0.4285	0.06	-0.272
CAGL0H05269g	-0.270166666666667	0.0759166666666667	-1.84902213602733	0.0897707502422669	0.18257068419656	-5.42399750754558	0.236	0.0925	0.3045	0.0385	-0.127	-0.089
CAGL0I01342g	0.258833333333333	0.206416666666667	1.84866284304962	0.0898258566224995	0.182597804966262	-5.42455040907277	0.1235	0.094	0.0135	0.3155	0.363	0.329
CAGL0B00572g	0.3265	0.23525	1.84847049122591	0.0898553711340908	0.182597804966262	-5.42484638750748	0.356	-0.164	0.024	0.3115	0.266	0.618
CAGL0J03740g	-0.364666666666667	0.0413333333333333	-1.84675006362645	0.0901197465720523	0.183062435245291	-5.42749292257782	-0.1065	0.3785	0.399	0.132	-0.0855	-0.4695
CAGL0K08756g	-0.295333333333333	-2.20783333333333	-1.84573657320336	0.090275819039808	0.183259094042288	-5.42905134640428	-1.9235	-2.0545	-2.2025	-2.5195	-2.404	-2.143
CAGL0L01265g	0.369	-0.0136666666666667	1.84507943071447	0.0903771470259217	0.183259094042288	-5.43006157159467	0.0175	-0.0235	-0.5885	-0.105	0.417	0.2005
CAGL0K00253g	-0.343	0.102333333333333	-1.84504229579273	0.0903828761257205	0.183259094042288	-5.4301186532477	0.255	0.066	0.5005	0.272	-0.2685	-0.211
CAGL0L05280g	0.288833333333333	-0.335083333333333	1.84499154308526	0.0903907066837657	0.183259094042288	-5.43019666635813	-0.4185	-0.5575	-0.4625	-0.227	-0.375	0.03
CAGL0K08316g	0.388833333333333	-0.105583333333333	1.84496100389765	0.0903954188258562	0.183259094042288	-5.43024360825475	-0.193	-0.3285	-0.3785	-0.2055	-0.149	0.621
CAGL0A02343g	-0.311833333333333	-0.00675	-1.84424421110948	0.0905060828401507	0.18341086328722	-5.43134527114873	-0.093	0.4605	0.08	-0.1065	-0.212	-0.1695
CAGL0K02761g	0.3465	0.636416666666667	1.84310322085905	0.0906824918531529	0.18369569227509	-5.43309841465402	0.3815	0.39	0.618	0.422	0.895	1.112
CAGL0D01716g	0.280166666666667	0.127416666666667	1.84281111900983	0.0907277040791454	0.183714635572119	-5.43354713682255	-0.075	5e-04	0.0365	0.403	0.333	0.0665
