source	target
CAGL0H05445g	CAGL0G05962g
CAGL0H08063g	CAGL0G05962g
CAGL0H08541g	CAGL0G05962g
CAGL0H10010g	CAGL0G05962g
CAGL0I00528g	CAGL0G05962g
CAGL0I00550g	CAGL0G05962g
CAGL0I01100g	CAGL0G05962g
CAGL0I02024g	CAGL0G05962g
CAGL0I04048g	CAGL0G05962g
CAGL0I05390g	CAGL0G05962g
CAGL0I05874g	CAGL0G05962g
CAGL0I07887g	CAGL0G05962g
CAGL0I08305g	CAGL0G05962g
CAGL0I09086g	CAGL0G05962g
CAGL0J02904g	CAGL0G05962g
CAGL0J04268g	CAGL0G05962g
CAGL0J07568g	CAGL0G05962g
CAGL0J07980g	CAGL0G05962g
CAGL0J09262g	CAGL0G05962g
CAGL0J09812g	CAGL0G05962g
CAGL0K04301g	CAGL0G05962g
CAGL0K04719g	CAGL0G05962g
CAGL0K05247g	CAGL0G05962g
CAGL0K05687g	CAGL0G05962g
CAGL0K05813g	CAGL0G05962g
CAGL0K07480g	CAGL0G05962g
CAGL0K10736g	CAGL0G05962g
CAGL0K11858g	CAGL0G05962g
CAGL0K12254g	CAGL0G05962g
CAGL0L00473g	CAGL0G05962g
CAGL0L00803g	CAGL0G05962g
CAGL0L00957g	CAGL0G05962g
CAGL0L03135g	CAGL0G05962g
CAGL0L04598g	CAGL0G05962g
CAGL0L05742g	CAGL0G05962g
CAGL0L06512g	CAGL0G05962g
CAGL0L06578g	CAGL0G05962g
CAGL0L07480g	CAGL0G05962g
CAGL0L08426g	CAGL0G05962g
CAGL0L09086g	CAGL0G05962g
CAGL0L09108g	CAGL0G05962g
CAGL0L09383g	CAGL0G05962g
CAGL0L09537g	CAGL0G05962g
CAGL0L10362g	CAGL0G05962g
CAGL0L10582g	CAGL0G05962g
CAGL0M02211g	CAGL0G05962g
CAGL0M02915g	CAGL0G05962g
CAGL0M03377g	CAGL0G05962g
CAGL0M04675g	CAGL0G05962g
CAGL0M05511g	CAGL0G05962g
CAGL0M05665g	CAGL0G05962g
CAGL0M05951g	CAGL0G05962g
CAGL0M06633g	CAGL0G05962g
CAGL0M07403g	CAGL0G05962g
CAGL0M08184g	CAGL0G05962g
CAGL0M09229g	CAGL0G05962g
CAGL0H02563g	CAGL0G06006g
CAGL0H09944g	CAGL0G06006g
CAGL0I01100g	CAGL0G06006g
CAGL0I05390g	CAGL0G06006g
CAGL0J07568g	CAGL0G06006g
CAGL0L08426g	CAGL0G06006g
CAGL0L09383g	CAGL0G06006g
CAGL0L10362g	CAGL0G06006g
CAGL0M02211g	CAGL0G06006g
CAGL0M08602g	CAGL0G06006g
CAGL0L13354g	CAGL0G06050g
CAGL0G06490g	CAGL0G06248g
CAGL0G07106g	CAGL0G06248g
CAGL0G08041g	CAGL0G06248g
CAGL0G08734g	CAGL0G06248g
CAGL0G09130g	CAGL0G06248g
CAGL0H07579g	CAGL0G06248g
CAGL0I00792g	CAGL0G06248g
CAGL0I01408g	CAGL0G06248g
CAGL0I03234g	CAGL0G06248g
CAGL0I04730g	CAGL0G06248g
CAGL0I08987g	CAGL0G06248g
CAGL0I09790g	CAGL0G06248g
CAGL0I10670g	CAGL0G06248g
CAGL0I10791g	CAGL0G06248g
CAGL0J00649g	CAGL0G06248g
CAGL0J03234g	CAGL0G06248g
CAGL0J03894g	CAGL0G06248g
CAGL0J04576g	CAGL0G06248g
CAGL0J05984g	CAGL0G06248g
CAGL0J06374g	CAGL0G06248g
CAGL0J07766g	CAGL0G06248g
CAGL0J08679g	CAGL0G06248g
CAGL0J10010g	CAGL0G06248g
CAGL0J10164g	CAGL0G06248g
CAGL0J10362g	CAGL0G06248g
CAGL0K01859g	CAGL0G06248g
CAGL0K06061g	CAGL0G06248g
CAGL0K06567g	CAGL0G06248g
CAGL0K09042g	CAGL0G06248g
CAGL0K10362g	CAGL0G06248g
CAGL0L02937g	CAGL0G06248g
CAGL0L03806g	CAGL0G06248g
CAGL0L03846g	CAGL0G06248g
CAGL0L04510g	CAGL0G06248g
CAGL0L08114g	CAGL0G06248g
CAGL0L08118g	CAGL0G06248g
CAGL0L08184g	CAGL0G06248g
CAGL0L08756g	CAGL0G06248g
CAGL0L10890g	CAGL0G06248g
CAGL0L11000g	CAGL0G06248g
CAGL0L13156g	CAGL0G06248g
CAGL0M05775g	CAGL0G06248g
CAGL0M06369g	CAGL0G06248g
CAGL0M06457g	CAGL0G06248g
CAGL0M11110g	CAGL0G06248g
CAGL0G10131g	CAGL0G06402g
CAGL0G10153g	CAGL0G06402g
CAGL0H02491g	CAGL0G06402g
CAGL0H03993g	CAGL0G06402g
CAGL0I00748g	CAGL0G06402g
CAGL0I01298g	CAGL0G06402g
CAGL0I06831g	CAGL0G06402g
CAGL0I08987g	CAGL0G06402g
CAGL0I10791g	CAGL0G06402g
CAGL0J00429g	CAGL0G06402g
CAGL0J03806g	CAGL0G06402g
CAGL0J06380g	CAGL0G06402g
CAGL0J07062g	CAGL0G06402g
CAGL0J11682g	CAGL0G06402g
CAGL0K02233g	CAGL0G06402g
CAGL0K02409g	CAGL0G06402g
CAGL0L00979g	CAGL0G06402g
CAGL0L01089g	CAGL0G06402g
CAGL0L02079g	CAGL0G06402g
CAGL0L02937g	CAGL0G06402g
CAGL0L04664g	CAGL0G06402g
CAGL0L06160g	CAGL0G06402g
CAGL0L10868g	CAGL0G06402g
CAGL0L11000g	CAGL0G06402g
CAGL0L12936g	CAGL0G06402g
CAGL0M04873g	CAGL0G06402g
CAGL0M06369g	CAGL0G06402g
CAGL0M06457g	CAGL0G06402g
CAGL0M07271g	CAGL0G06402g
CAGL0H00440g	CAGL0G06468g
CAGL0H00594g	CAGL0G06468g
CAGL0H04081g	CAGL0G06468g
CAGL0H07051g	CAGL0G06468g
CAGL0I00814g	CAGL0G06468g
CAGL0I03366g	CAGL0G06468g
CAGL0I04334g	CAGL0G06468g
CAGL0I05060g	CAGL0G06468g
CAGL0I06644g	CAGL0G06468g
CAGL0I09328g	CAGL0G06468g
CAGL0I10384g	CAGL0G06468g
CAGL0J01848g	CAGL0G06468g
CAGL0J04004g	CAGL0G06468g
CAGL0J07678g	CAGL0G06468g
CAGL0J10824g	CAGL0G06468g
CAGL0K01177g	CAGL0G06468g
CAGL0K03091g	CAGL0G06468g
CAGL0K06633g	CAGL0G06468g
CAGL0K07590g	CAGL0G06468g
CAGL0K09372g	CAGL0G06468g
CAGL0K09724g	CAGL0G06468g
CAGL0K09988g	CAGL0G06468g
CAGL0K10824g	CAGL0G06468g
CAGL0L00803g	CAGL0G06468g
CAGL0L03696g	CAGL0G06468g
CAGL0L10780g	CAGL0G06468g
CAGL0L12364g	CAGL0G06468g
CAGL0M00770g	CAGL0G06468g
CAGL0M06963g	CAGL0G06468g
CAGL0G07106g	CAGL0G06490g
CAGL0G08734g	CAGL0G06490g
CAGL0G09130g	CAGL0G06490g
CAGL0H00440g	CAGL0G06490g
CAGL0H03751g	CAGL0G06490g
CAGL0H05643g	CAGL0G06490g
CAGL0H07051g	CAGL0G06490g
CAGL0H08822g	CAGL0G06490g
CAGL0I00792g	CAGL0G06490g
CAGL0I00814g	CAGL0G06490g
CAGL0I03234g	CAGL0G06490g
CAGL0I03366g	CAGL0G06490g
CAGL0I04334g	CAGL0G06490g
CAGL0I04730g	CAGL0G06490g
CAGL0I06006g	CAGL0G06490g
CAGL0I09790g	CAGL0G06490g
CAGL0I10670g	CAGL0G06490g
CAGL0I10791g	CAGL0G06490g
CAGL0J00363g	CAGL0G06490g
CAGL0J00473g	CAGL0G06490g
CAGL0J00649g	CAGL0G06490g
CAGL0J01848g	CAGL0G06490g
CAGL0J03234g	CAGL0G06490g
CAGL0J03894g	CAGL0G06490g
CAGL0J04070g	CAGL0G06490g
CAGL0J04576g	CAGL0G06490g
CAGL0J06374g	CAGL0G06490g
CAGL0J07678g	CAGL0G06490g
CAGL0J07766g	CAGL0G06490g
CAGL0J08679g	CAGL0G06490g
CAGL0J10010g	CAGL0G06490g
CAGL0J10164g	CAGL0G06490g
CAGL0J10362g	CAGL0G06490g
CAGL0K01859g	CAGL0G06490g
CAGL0K02233g	CAGL0G06490g
CAGL0K03091g	CAGL0G06490g
CAGL0K06061g	CAGL0G06490g
CAGL0K06567g	CAGL0G06490g
CAGL0K06633g	CAGL0G06490g
CAGL0K09042g	CAGL0G06490g
CAGL0K09724g	CAGL0G06490g
CAGL0K10362g	CAGL0G06490g
CAGL0K10780g	CAGL0G06490g
CAGL0K11231g	CAGL0G06490g
CAGL0L00979g	CAGL0G06490g
CAGL0L01551g	CAGL0G06490g
CAGL0L02079g	CAGL0G06490g
CAGL0L03806g	CAGL0G06490g
CAGL0L03846g	CAGL0G06490g
CAGL0L04510g	CAGL0G06490g
CAGL0L05500g	CAGL0G06490g
CAGL0L08114g	CAGL0G06490g
CAGL0L08118g	CAGL0G06490g
CAGL0L08184g	CAGL0G06490g
CAGL0L08756g	CAGL0G06490g
CAGL0L10142g	CAGL0G06490g
CAGL0L10164g	CAGL0G06490g
CAGL0L10890g	CAGL0G06490g
CAGL0L11506g	CAGL0G06490g
CAGL0L13156g	CAGL0G06490g
CAGL0M05775g	CAGL0G06490g
CAGL0M06369g	CAGL0G06490g
CAGL0M06457g	CAGL0G06490g
CAGL0M07656g	CAGL0G06490g
CAGL0M10241g	CAGL0G06490g
CAGL0M11110g	CAGL0G06490g
CAGL0I04906g	CAGL0G06732g
CAGL0I08503g	CAGL0G06732g
CAGL0J03762g	CAGL0G06732g
CAGL0K00847g	CAGL0G06732g
CAGL0K05357g	CAGL0G06732g
CAGL0K05753g	CAGL0G06732g
CAGL0K07436g	CAGL0G06732g
CAGL0L02321g	CAGL0G06732g
CAGL0L07546g	CAGL0G06732g
CAGL0K05137g	CAGL0G06798g
CAGL0L11990g	CAGL0G06798g
CAGL0G07711g	CAGL0G06952g
CAGL0G07821g	CAGL0G06952g
CAGL0G08019g	CAGL0G06952g
CAGL0G09383g	CAGL0G06952g
CAGL0H00506g	CAGL0G06952g
CAGL0H02563g	CAGL0G06952g
CAGL0H02893g	CAGL0G06952g
CAGL0H03179g	CAGL0G06952g
CAGL0H04125g	CAGL0G06952g
CAGL0H04191g	CAGL0G06952g
CAGL0H04939g	CAGL0G06952g
CAGL0H06699g	CAGL0G06952g
CAGL0H08541g	CAGL0G06952g
CAGL0I00462g	CAGL0G06952g
CAGL0I02486g	CAGL0G06952g
CAGL0I02728g	CAGL0G06952g
CAGL0I03036g	CAGL0G06952g
CAGL0I04686g	CAGL0G06952g
CAGL0I04906g	CAGL0G06952g
CAGL0I07843g	CAGL0G06952g
CAGL0I07887g	CAGL0G06952g
CAGL0I08503g	CAGL0G06952g
CAGL0I09009g	CAGL0G06952g
CAGL0I09284g	CAGL0G06952g
CAGL0I10406g	CAGL0G06952g
CAGL0I10472g	CAGL0G06952g
CAGL0J02904g	CAGL0G06952g
CAGL0J04224g	CAGL0G06952g
CAGL0J04268g	CAGL0G06952g
CAGL0J05258g	CAGL0G06952g
CAGL0J05478g	CAGL0G06952g
CAGL0J05852g	CAGL0G06952g
CAGL0J08547g	CAGL0G06952g
CAGL0J09328g	CAGL0G06952g
CAGL0J09724g	CAGL0G06952g
CAGL0J10978g	CAGL0G06952g
CAGL0J11132g	CAGL0G06952g
CAGL0K00110g	CAGL0G06952g
CAGL0K00847g	CAGL0G06952g
CAGL0K00869g	CAGL0G06952g
CAGL0K01749g	CAGL0G06952g
CAGL0K04851g	CAGL0G06952g
CAGL0K05687g	CAGL0G06952g
CAGL0K06677g	CAGL0G06952g
CAGL0K07111g	CAGL0G06952g
CAGL0K07436g	CAGL0G06952g
CAGL0K08206g	CAGL0G06952g
CAGL0K11858g	CAGL0G06952g
CAGL0K12518g	CAGL0G06952g
CAGL0L00957g	CAGL0G06952g
CAGL0L02321g	CAGL0G06952g
CAGL0L03377g	CAGL0G06952g
CAGL0L03982g	CAGL0G06952g
CAGL0L04070g	CAGL0G06952g
CAGL0L04598g	CAGL0G06952g
CAGL0L06512g	CAGL0G06952g
CAGL0L08294g	CAGL0G06952g
CAGL0L09020g	CAGL0G06952g
CAGL0L09383g	CAGL0G06952g
CAGL0L09537g	CAGL0G06952g
CAGL0L11814g	CAGL0G06952g
CAGL0L11902g	CAGL0G06952g
CAGL0L12914g	CAGL0G06952g
CAGL0M00418g	CAGL0G06952g
CAGL0M02387g	CAGL0G06952g
CAGL0M07001g	CAGL0G06952g
CAGL0M09669g	CAGL0G06952g
CAGL0G08734g	CAGL0G07106g
CAGL0G09130g	CAGL0G07106g
CAGL0I00792g	CAGL0G07106g
CAGL0I01408g	CAGL0G07106g
CAGL0J03234g	CAGL0G07106g
CAGL0J04576g	CAGL0G07106g
CAGL0J06374g	CAGL0G07106g
CAGL0J07766g	CAGL0G07106g
CAGL0J08679g	CAGL0G07106g
CAGL0J10164g	CAGL0G07106g
CAGL0J10362g	CAGL0G07106g
CAGL0K01859g	CAGL0G07106g
CAGL0K06061g	CAGL0G07106g
CAGL0K06567g	CAGL0G07106g
CAGL0K10362g	CAGL0G07106g
CAGL0K12100g	CAGL0G07106g
CAGL0L08114g	CAGL0G07106g
CAGL0L08118g	CAGL0G07106g
CAGL0L08184g	CAGL0G07106g
CAGL0L10164g	CAGL0G07106g
CAGL0L13156g	CAGL0G07106g
CAGL0M07656g	CAGL0G07106g
CAGL0M10241g	CAGL0G07106g
CAGL0M11110g	CAGL0G07106g
CAGL0G07821g	CAGL0G07711g
CAGL0G08712g	CAGL0G07711g
CAGL0H00506g	CAGL0G07711g
CAGL0H03179g	CAGL0G07711g
CAGL0H03993g	CAGL0G07711g
CAGL0H04191g	CAGL0G07711g
CAGL0H04939g	CAGL0G07711g
CAGL0H06699g	CAGL0G07711g
CAGL0H09064g	CAGL0G07711g
CAGL0I00462g	CAGL0G07711g
CAGL0I02728g	CAGL0G07711g
CAGL0I03036g	CAGL0G07711g
CAGL0I03080g	CAGL0G07711g
CAGL0I04686g	CAGL0G07711g
CAGL0I04906g	CAGL0G07711g
CAGL0I07969g	CAGL0G07711g
CAGL0I08503g	CAGL0G07711g
CAGL0I09009g	CAGL0G07711g
CAGL0I09284g	CAGL0G07711g
CAGL0I10406g	CAGL0G07711g
CAGL0I10472g	CAGL0G07711g
CAGL0J00429g	CAGL0G07711g
CAGL0J00847g	CAGL0G07711g
CAGL0J04224g	CAGL0G07711g
CAGL0J05258g	CAGL0G07711g
CAGL0J05478g	CAGL0G07711g
CAGL0J05852g	CAGL0G07711g
CAGL0J06380g	CAGL0G07711g
CAGL0J06666g	CAGL0G07711g
CAGL0J09240g	CAGL0G07711g
CAGL0J09328g	CAGL0G07711g
CAGL0J09724g	CAGL0G07711g
CAGL0J10846g	CAGL0G07711g
CAGL0J10978g	CAGL0G07711g
CAGL0J11132g	CAGL0G07711g
CAGL0J11792g	CAGL0G07711g
CAGL0J11858g	CAGL0G07711g
CAGL0K00847g	CAGL0G07711g
CAGL0K02409g	CAGL0G07711g
CAGL0K02893g	CAGL0G07711g
CAGL0K04851g	CAGL0G07711g
CAGL0K05753g	CAGL0G07711g
CAGL0K07111g	CAGL0G07711g
CAGL0K07436g	CAGL0G07711g
CAGL0K12518g	CAGL0G07711g
CAGL0L00759g	CAGL0G07711g
CAGL0L01089g	CAGL0G07711g
CAGL0L03377g	CAGL0G07711g
CAGL0L03982g	CAGL0G07711g
CAGL0L04664g	CAGL0G07711g
CAGL0L05236g	CAGL0G07711g
CAGL0L08294g	CAGL0G07711g
CAGL0L09020g	CAGL0G07711g
CAGL0L10406g	CAGL0G07711g
CAGL0L11814g	CAGL0G07711g
CAGL0L12914g	CAGL0G07711g
CAGL0L12936g	CAGL0G07711g
CAGL0M00418g	CAGL0G07711g
CAGL0M04191g	CAGL0G07711g
CAGL0M04873g	CAGL0G07711g
CAGL0M05995g	CAGL0G07711g
CAGL0M09581g	CAGL0G07711g
CAGL0M09669g	CAGL0G07711g
CAGL0M09713g	CAGL0G07711g
CAGL0M12881g	CAGL0G07711g
CAGL0G08019g	CAGL0G07821g
CAGL0G09383g	CAGL0G07821g
CAGL0H00506g	CAGL0G07821g
CAGL0H03179g	CAGL0G07821g
CAGL0H04125g	CAGL0G07821g
CAGL0H04939g	CAGL0G07821g
CAGL0H06699g	CAGL0G07821g
CAGL0H08541g	CAGL0G07821g
CAGL0I00462g	CAGL0G07821g
CAGL0I01276g	CAGL0G07821g
CAGL0I02486g	CAGL0G07821g
CAGL0I02728g	CAGL0G07821g
CAGL0I03036g	CAGL0G07821g
CAGL0I04686g	CAGL0G07821g
CAGL0I04906g	CAGL0G07821g
CAGL0I07843g	CAGL0G07821g
CAGL0I08503g	CAGL0G07821g
CAGL0I09009g	CAGL0G07821g
CAGL0I09284g	CAGL0G07821g
CAGL0I10406g	CAGL0G07821g
CAGL0I10472g	CAGL0G07821g
CAGL0J03762g	CAGL0G07821g
CAGL0J04224g	CAGL0G07821g
CAGL0J04268g	CAGL0G07821g
CAGL0J05258g	CAGL0G07821g
CAGL0J05478g	CAGL0G07821g
CAGL0J05852g	CAGL0G07821g
CAGL0J06666g	CAGL0G07821g
CAGL0J08547g	CAGL0G07821g
CAGL0J10978g	CAGL0G07821g
CAGL0K00110g	CAGL0G07821g
CAGL0K00847g	CAGL0G07821g
CAGL0K00869g	CAGL0G07821g
CAGL0K01749g	CAGL0G07821g
CAGL0K04851g	CAGL0G07821g
CAGL0K05687g	CAGL0G07821g
CAGL0K06677g	CAGL0G07821g
CAGL0K07111g	CAGL0G07821g
CAGL0K07183g	CAGL0G07821g
CAGL0K07436g	CAGL0G07821g
CAGL0K08206g	CAGL0G07821g
CAGL0K12518g	CAGL0G07821g
CAGL0L00429g	CAGL0G07821g
CAGL0L02321g	CAGL0G07821g
CAGL0L03982g	CAGL0G07821g
CAGL0L04070g	CAGL0G07821g
CAGL0L08294g	CAGL0G07821g
CAGL0L09020g	CAGL0G07821g
CAGL0L09537g	CAGL0G07821g
CAGL0L11814g	CAGL0G07821g
CAGL0L11902g	CAGL0G07821g
CAGL0M00418g	CAGL0G07821g
CAGL0M02387g	CAGL0G07821g
CAGL0M07001g	CAGL0G07821g
CAGL0M09669g	CAGL0G07821g
CAGL0G09691g	CAGL0G08019g
CAGL0H00704g	CAGL0G08019g
CAGL0H04851g	CAGL0G08019g
CAGL0H04939g	CAGL0G08019g
CAGL0H08063g	CAGL0G08019g
CAGL0H08541g	CAGL0G08019g
CAGL0H10010g	CAGL0G08019g
CAGL0I00528g	CAGL0G08019g
CAGL0I01100g	CAGL0G08019g
CAGL0I02530g	CAGL0G08019g
CAGL0I05874g	CAGL0G08019g
CAGL0I07887g	CAGL0G08019g
CAGL0I08305g	CAGL0G08019g
CAGL0I09702g	CAGL0G08019g
CAGL0J03762g	CAGL0G08019g
CAGL0J08547g	CAGL0G08019g
CAGL0K00110g	CAGL0G08019g
CAGL0K02629g	CAGL0G08019g
CAGL0K03459g	CAGL0G08019g
CAGL0K05687g	CAGL0G08019g
CAGL0K05813g	CAGL0G08019g
CAGL0K06677g	CAGL0G08019g
CAGL0K08668g	CAGL0G08019g
CAGL0K10428g	CAGL0G08019g
CAGL0K11858g	CAGL0G08019g
CAGL0K12518g	CAGL0G08019g
CAGL0L00429g	CAGL0G08019g
CAGL0L00473g	CAGL0G08019g
CAGL0L03135g	CAGL0G08019g
CAGL0L03267g	CAGL0G08019g
CAGL0L06578g	CAGL0G08019g
CAGL0L09086g	CAGL0G08019g
CAGL0L09108g	CAGL0G08019g
CAGL0L09537g	CAGL0G08019g
CAGL0L11902g	CAGL0G08019g
CAGL0M02387g	CAGL0G08019g
CAGL0M03025g	CAGL0G08019g
CAGL0M05665g	CAGL0G08019g
CAGL0M05951g	CAGL0G08019g
CAGL0M06633g	CAGL0G08019g
CAGL0M07403g	CAGL0G08019g
CAGL0M09669g	CAGL0G08019g
CAGL0G10131g	CAGL0G08041g
CAGL0G10153g	CAGL0G08041g
CAGL0H07579g	CAGL0G08041g
CAGL0I00748g	CAGL0G08041g
CAGL0I01408g	CAGL0G08041g
CAGL0I03190g	CAGL0G08041g
CAGL0I09790g	CAGL0G08041g
CAGL0J04466g	CAGL0G08041g
CAGL0J04576g	CAGL0G08041g
CAGL0J05984g	CAGL0G08041g
CAGL0J07062g	CAGL0G08041g
CAGL0J10010g	CAGL0G08041g
CAGL0J10362g	CAGL0G08041g
CAGL0K08184g	CAGL0G08041g
CAGL0K12100g	CAGL0G08041g
CAGL0L03846g	CAGL0G08041g
CAGL0L04510g	CAGL0G08041g
CAGL0L06160g	CAGL0G08041g
CAGL0L08184g	CAGL0G08041g
CAGL0L11000g	CAGL0G08041g
CAGL0M06369g	CAGL0G08041g
CAGL0M06457g	CAGL0G08041g
CAGL0M07722g	CAGL0G08041g
CAGL0H00506g	CAGL0G08712g
CAGL0H04191g	CAGL0G08712g
CAGL0H04939g	CAGL0G08712g
CAGL0H06699g	CAGL0G08712g
CAGL0H07887g	CAGL0G08712g
CAGL0H08624g	CAGL0G08712g
CAGL0I00462g	CAGL0G08712g
CAGL0I02728g	CAGL0G08712g
CAGL0I03080g	CAGL0G08712g
CAGL0I09284g	CAGL0G08712g
CAGL0I10472g	CAGL0G08712g
CAGL0J00847g	CAGL0G08712g
CAGL0J05390g	CAGL0G08712g
CAGL0J05478g	CAGL0G08712g
CAGL0J05852g	CAGL0G08712g
CAGL0J06666g	CAGL0G08712g
CAGL0J09240g	CAGL0G08712g
CAGL0J09328g	CAGL0G08712g
CAGL0J09944g	CAGL0G08712g
CAGL0J10846g	CAGL0G08712g
CAGL0J10978g	CAGL0G08712g
CAGL0J11792g	CAGL0G08712g
CAGL0K01749g	CAGL0G08712g
CAGL0K02893g	CAGL0G08712g
CAGL0L00759g	CAGL0G08712g
CAGL0L03377g	CAGL0G08712g
CAGL0L03982g	CAGL0G08712g
CAGL0L05236g	CAGL0G08712g
CAGL0L07502g	CAGL0G08712g
CAGL0L09020g	CAGL0G08712g
CAGL0L11814g	CAGL0G08712g
CAGL0L12914g	CAGL0G08712g
CAGL0M02387g	CAGL0G08712g
CAGL0M04191g	CAGL0G08712g
CAGL0M05995g	CAGL0G08712g
CAGL0M09581g	CAGL0G08712g
CAGL0M09713g	CAGL0G08712g
CAGL0M12881g	CAGL0G08712g
CAGL0G09130g	CAGL0G08734g
CAGL0H00440g	CAGL0G08734g
CAGL0H05643g	CAGL0G08734g
CAGL0H07051g	CAGL0G08734g
CAGL0H07579g	CAGL0G08734g
CAGL0H08822g	CAGL0G08734g
CAGL0I00748g	CAGL0G08734g
CAGL0I00792g	CAGL0G08734g
CAGL0I00814g	CAGL0G08734g
CAGL0I01298g	CAGL0G08734g
CAGL0I03234g	CAGL0G08734g
CAGL0I04730g	CAGL0G08734g
CAGL0I06006g	CAGL0G08734g
CAGL0I08987g	CAGL0G08734g
CAGL0I09790g	CAGL0G08734g
CAGL0I10670g	CAGL0G08734g
CAGL0I10791g	CAGL0G08734g
CAGL0J00473g	CAGL0G08734g
CAGL0J00649g	CAGL0G08734g
CAGL0J01848g	CAGL0G08734g
CAGL0J03234g	CAGL0G08734g
CAGL0J03894g	CAGL0G08734g
CAGL0J04070g	CAGL0G08734g
CAGL0J04576g	CAGL0G08734g
CAGL0J05984g	CAGL0G08734g
CAGL0J06374g	CAGL0G08734g
CAGL0J07062g	CAGL0G08734g
CAGL0J07678g	CAGL0G08734g
CAGL0J07766g	CAGL0G08734g
CAGL0J08679g	CAGL0G08734g
CAGL0J09614g	CAGL0G08734g
CAGL0J10010g	CAGL0G08734g
CAGL0J10164g	CAGL0G08734g
CAGL0J10362g	CAGL0G08734g
CAGL0K01859g	CAGL0G08734g
CAGL0K02233g	CAGL0G08734g
CAGL0K06061g	CAGL0G08734g
CAGL0K06567g	CAGL0G08734g
CAGL0K07205g	CAGL0G08734g
CAGL0K09042g	CAGL0G08734g
CAGL0K09724g	CAGL0G08734g
CAGL0K10362g	CAGL0G08734g
CAGL0K10780g	CAGL0G08734g
CAGL0L00979g	CAGL0G08734g
CAGL0L02079g	CAGL0G08734g
CAGL0L02937g	CAGL0G08734g
CAGL0L03806g	CAGL0G08734g
CAGL0L03846g	CAGL0G08734g
CAGL0L04510g	CAGL0G08734g
CAGL0L05500g	CAGL0G08734g
CAGL0L08114g	CAGL0G08734g
CAGL0L08118g	CAGL0G08734g
CAGL0L08184g	CAGL0G08734g
CAGL0L08756g	CAGL0G08734g
CAGL0L10142g	CAGL0G08734g
CAGL0L10868g	CAGL0G08734g
CAGL0L10890g	CAGL0G08734g
CAGL0L11000g	CAGL0G08734g
CAGL0L11506g	CAGL0G08734g
CAGL0M05775g	CAGL0G08734g
CAGL0M06369g	CAGL0G08734g
CAGL0M06457g	CAGL0G08734g
CAGL0M07656g	CAGL0G08734g
CAGL0M07722g	CAGL0G08734g
CAGL0M10241g	CAGL0G08734g
CAGL0M11110g	CAGL0G08734g
CAGL0I02134g	CAGL0G09064g
CAGL0M12551g	CAGL0G09064g
CAGL0H00440g	CAGL0G09130g
CAGL0H03751g	CAGL0G09130g
CAGL0H05643g	CAGL0G09130g
CAGL0H07051g	CAGL0G09130g
CAGL0H08822g	CAGL0G09130g
CAGL0I00814g	CAGL0G09130g
CAGL0I04752g	CAGL0G09130g
CAGL0I10791g	CAGL0G09130g
CAGL0J00363g	CAGL0G09130g
CAGL0J00473g	CAGL0G09130g
CAGL0J00649g	CAGL0G09130g
CAGL0J01848g	CAGL0G09130g
CAGL0J03234g	CAGL0G09130g
CAGL0J03894g	CAGL0G09130g
CAGL0J04070g	CAGL0G09130g
CAGL0J04576g	CAGL0G09130g
CAGL0J06374g	CAGL0G09130g
CAGL0J07766g	CAGL0G09130g
CAGL0J08679g	CAGL0G09130g
CAGL0J10010g	CAGL0G09130g
CAGL0J10164g	CAGL0G09130g
CAGL0J10362g	CAGL0G09130g
CAGL0K01859g	CAGL0G09130g
CAGL0K02233g	CAGL0G09130g
CAGL0K03091g	CAGL0G09130g
CAGL0K06061g	CAGL0G09130g
CAGL0K06567g	CAGL0G09130g
CAGL0K09042g	CAGL0G09130g
CAGL0K10362g	CAGL0G09130g
CAGL0K10780g	CAGL0G09130g
CAGL0L02079g	CAGL0G09130g
CAGL0L03806g	CAGL0G09130g
CAGL0L05500g	CAGL0G09130g
CAGL0L08114g	CAGL0G09130g
CAGL0L08118g	CAGL0G09130g
CAGL0L08184g	CAGL0G09130g
CAGL0L08756g	CAGL0G09130g
CAGL0L10164g	CAGL0G09130g
CAGL0L10890g	CAGL0G09130g
CAGL0L11506g	CAGL0G09130g
CAGL0M05775g	CAGL0G09130g
CAGL0M07656g	CAGL0G09130g
CAGL0M10241g	CAGL0G09130g
CAGL0M11110g	CAGL0G09130g
CAGL0H02563g	CAGL0G09383g
CAGL0H02893g	CAGL0G09383g
CAGL0H03179g	CAGL0G09383g
CAGL0H04125g	CAGL0G09383g
CAGL0H04939g	CAGL0G09383g
CAGL0H06699g	CAGL0G09383g
CAGL0H08541g	CAGL0G09383g
CAGL0I00462g	CAGL0G09383g
CAGL0I01276g	CAGL0G09383g
CAGL0I02486g	CAGL0G09383g
CAGL0I03036g	CAGL0G09383g
CAGL0I04906g	CAGL0G09383g
CAGL0I07843g	CAGL0G09383g
CAGL0I08503g	CAGL0G09383g
CAGL0I09009g	CAGL0G09383g
CAGL0I09284g	CAGL0G09383g
CAGL0I10406g	CAGL0G09383g
CAGL0I10472g	CAGL0G09383g
CAGL0J02904g	CAGL0G09383g
CAGL0J04224g	CAGL0G09383g
CAGL0J04268g	CAGL0G09383g
CAGL0J05258g	CAGL0G09383g
CAGL0J05478g	CAGL0G09383g
CAGL0J05852g	CAGL0G09383g
CAGL0J10978g	CAGL0G09383g
CAGL0J11132g	CAGL0G09383g
