"";"Name";"Conditions";"logFC";"hovertext"
"663";"CAGL0A04015g";"T60";"-0.707703254130985";"CAGL0A04015g - -0.707703254130985"
"664";"CAGL0A04499g";"T60";NA;"CAGL0A04499g - NA"
"665";"CAGL0A04653g";"T60";NA;"CAGL0A04653g - NA"
"666";"CAGL0A04829g";"T60";"0.223325956300536";"CAGL0A04829g - 0.223325956300536"
"667";"CAGL0B00286g";"T60";NA;"CAGL0B00286g - NA"
"668";"CAGL0B00594g";"T60";NA;"CAGL0B00594g - NA"
"669";"CAGL0B00792g";"T60";"-0.507810711525043";"CAGL0B00792g - -0.507810711525043"
"670";"CAGL0B00814g";"T60";"0.593129293426954";"CAGL0B00814g - 0.593129293426954"
"671";"CAGL0B00946g";"T60";"0.620699607812264";"CAGL0B00946g - 0.620699607812264"
"672";"CAGL0B00990g";"T60";"1.20924971720578";"CAGL0B00990g - 1.20924971720578"
"673";"CAGL0B01012g";"T60";NA;"CAGL0B01012g - NA"
"674";"CAGL0B01122g";"T60";"-0.372695304722708";"CAGL0B01122g - -0.372695304722708"
"675";"CAGL0B01507g";"T60";"-0.299677780512137";"CAGL0B01507g - -0.299677780512137"
"676";"CAGL0B01639g";"T60";NA;"CAGL0B01639g - NA"
"677";"CAGL0B01727g";"T60";NA;"CAGL0B01727g - NA"
"678";"CAGL0B01881g";"T60";"-1.13222213614472";"CAGL0B01881g - -1.13222213614472"
"679";"CAGL0B02475g";"T60";NA;"CAGL0B02475g - NA"
"680";"CAGL0B02585g";"T60";"-0.721237149026139";"CAGL0B02585g - -0.721237149026139"
"681";"CAGL0B02717g";"T60";"-0.323400447188987";"CAGL0B02717g - -0.323400447188987"
"682";"CAGL0B02794g";"T60";"-0.263977473074274";"CAGL0B02794g - -0.263977473074274"
"683";"CAGL0B02838g";"T60";NA;"CAGL0B02838g - NA"
"684";"CAGL0B02860g";"T60";NA;"CAGL0B02860g - NA"
"685";"CAGL0B02904g";"T60";NA;"CAGL0B02904g - NA"
"686";"CAGL0B02970g";"T60";NA;"CAGL0B02970g - NA"
"687";"CAGL0B03421g";"T60";NA;"CAGL0B03421g - NA"
"688";"CAGL0B03619g";"T60";"0.535164481985824";"CAGL0B03619g - 0.535164481985824"
"689";"CAGL0B03663g";"T60";NA;"CAGL0B03663g - NA"
"690";"CAGL0B03817g";"T60";NA;"CAGL0B03817g - NA"
"691";"CAGL0B03993g";"T60";"-0.519756566315762";"CAGL0B03993g - -0.519756566315762"
"692";"CAGL0B04213g";"T60";NA;"CAGL0B04213g - NA"
"693";"CAGL0B04433g";"T60";NA;"CAGL0B04433g - NA"
"694";"CAGL0B04675g";"T60";"3.13536050813105";"CAGL0B04675g - 3.13536050813105"
"695";"CAGL0C00110g";"T60";NA;"CAGL0C00110g - NA"
"696";"CAGL0C00275g";"T60";"1.27010868582449";"CAGL0C00275g - 1.27010868582449"
"697";"CAGL0C00495g";"T60";"1.02844919530197";"CAGL0C00495g - 1.02844919530197"
"698";"CAGL0C00539g";"T60";NA;"CAGL0C00539g - NA"
"699";"CAGL0C00759g";"T60";NA;"CAGL0C00759g - NA"
"700";"CAGL0C00968g";"T60";NA;"CAGL0C00968g - NA"
"701";"CAGL0C01133g";"T60";NA;"CAGL0C01133g - NA"
"702";"CAGL0C01287g";"T60";"-0.125958265016573";"CAGL0C01287g - -0.125958265016573"
"703";"CAGL0C01325g";"T60";"-0.301892101557029";"CAGL0C01325g - -0.301892101557029"
"704";"CAGL0C01595g";"T60";"0.338980539485318";"CAGL0C01595g - 0.338980539485318"
"705";"CAGL0C01727g";"T60";NA;"CAGL0C01727g - NA"
"706";"CAGL0C01749g";"T60";NA;"CAGL0C01749g - NA"
"707";"CAGL0C01771g";"T60";NA;"CAGL0C01771g - NA"
"708";"CAGL0C02035g";"T60";"-0.0684849838746128";"CAGL0C02035g - -0.0684849838746128"
"709";"CAGL0C02233g";"T60";"0.120019133403489";"CAGL0C02233g - 0.120019133403489"
"710";"CAGL0C02365g";"T60";NA;"CAGL0C02365g - NA"
"711";"CAGL0C02739g";"T60";"0.532860069807217";"CAGL0C02739g - 0.532860069807217"
"712";"CAGL0C03113g";"T60";"0.396573754145487";"CAGL0C03113g - 0.396573754145487"
"713";"CAGL0C03267g";"T60";NA;"CAGL0C03267g - NA"
"714";"CAGL0C03333g";"T60";NA;"CAGL0C03333g - NA"
"715";"CAGL0C03443g";"T60";"-0.0641539341163127";"CAGL0C03443g - -0.0641539341163127"
"716";"CAGL0C03487g";"T60";NA;"CAGL0C03487g - NA"
"717";"CAGL0C03608g";"T60";NA;"CAGL0C03608g - NA"
"718";"CAGL0C03630g";"T60";"-0.10145022360785";"CAGL0C03630g - -0.10145022360785"
"719";"CAGL0C03652g";"T60";NA;"CAGL0C03652g - NA"
"720";"CAGL0C03850g";"T60";"0.083151948315305";"CAGL0C03850g - 0.083151948315305"
"721";"CAGL0C03872g";"T60";NA;"CAGL0C03872g - NA"
"722";"CAGL0C04191g";"T60";"0.386411275044151";"CAGL0C04191g - 0.386411275044151"
"723";"CAGL0C04279g";"T60";"-0.14348306995443";"CAGL0C04279g - -0.14348306995443"
"724";"CAGL0C04587g";"T60";"-0.0301951374959036";"CAGL0C04587g - -0.0301951374959036"
"725";"CAGL0C04917g";"T60";"-0.193387442219472";"CAGL0C04917g - -0.193387442219472"
"726";"CAGL0C05027g";"T60";NA;"CAGL0C05027g - NA"
"727";"CAGL0C05115g";"T60";"-0.535964232210136";"CAGL0C05115g - -0.535964232210136"
"728";"CAGL0C05445g";"T60";NA;"CAGL0C05445g - NA"
"729";"CAGL0D00198g";"T60";NA;"CAGL0D00198g - NA"
"730";"CAGL0D00264g";"T60";NA;"CAGL0D00264g - NA"
"731";"CAGL0D00352g";"T60";"-0.732732713594865";"CAGL0D00352g - -0.732732713594865"
"732";"CAGL0D00418g";"T60";NA;"CAGL0D00418g - NA"
"733";"CAGL0D00528g";"T60";"-0.135627888590338";"CAGL0D00528g - -0.135627888590338"
"734";"CAGL0D00704g";"T60";NA;"CAGL0D00704g - NA"
"735";"CAGL0D00748g";"T60";"-0.650307373812185";"CAGL0D00748g - -0.650307373812185"
"736";"CAGL0D00770g";"T60";"0.0390336118312756";"CAGL0D00770g - 0.0390336118312756"
"737";"CAGL0D00880g";"T60";"-1.0413353121868";"CAGL0D00880g - -1.0413353121868"
"738";"CAGL0D01265g";"T60";NA;"CAGL0D01265g - NA"
"739";"CAGL0D01298g";"T60";"0.117490897718684";"CAGL0D01298g - 0.117490897718684"
"740";"CAGL0D01474g";"T60";NA;"CAGL0D01474g - NA"
"741";"CAGL0D01562g";"T60";"1.04791369494965";"CAGL0D01562g - 1.04791369494965"
"742";"CAGL0D01958g";"T60";"-1.01653759589894";"CAGL0D01958g - -1.01653759589894"
"743";"CAGL0D02134g";"T60";NA;"CAGL0D02134g - NA"
"744";"CAGL0D02596g";"T60";NA;"CAGL0D02596g - NA"
"745";"CAGL0D02640g";"T60";NA;"CAGL0D02640g - NA"
"746";"CAGL0D02662g";"T60";NA;"CAGL0D02662g - NA"
"747";"CAGL0D03982g";"T60";"0.789727442262503";"CAGL0D03982g - 0.789727442262503"
"748";"CAGL0D04026g";"T60";"-0.570406570183693";"CAGL0D04026g - -0.570406570183693"
"749";"CAGL0D04356g";"T60";"-0.115866735157521";"CAGL0D04356g - -0.115866735157521"
"750";"CAGL0D04686g";"T60";NA;"CAGL0D04686g - NA"
"751";"CAGL0D04708g";"T60";NA;"CAGL0D04708g - NA"
"752";"CAGL0D05060g";"T60";"-0.414448176912693";"CAGL0D05060g - -0.414448176912693"
"753";"CAGL0D05082g";"T60";NA;"CAGL0D05082g - NA"
"754";"CAGL0D05192g";"T60";NA;"CAGL0D05192g - NA"
"755";"CAGL0D05280g";"T60";"-0.401533596369534";"CAGL0D05280g - -0.401533596369534"
"756";"CAGL0D05434g";"T60";NA;"CAGL0D05434g - NA"
"757";"CAGL0D05940g";"T60";"-2.00309262860828";"CAGL0D05940g - -2.00309262860828"
"758";"CAGL0D06402g";"T60";"-0.148736380674589";"CAGL0D06402g - -0.148736380674589"
"759";"CAGL0D06424g";"T60";"-0.618966056653475";"CAGL0D06424g - -0.618966056653475"
"760";"CAGL0D06600g";"T60";NA;"CAGL0D06600g - NA"
"761";"CAGL0E00737g";"T60";"0.629357965551792";"CAGL0E00737g - 0.629357965551792"
"762";"CAGL0E00803g";"T60";"0.724222949267078";"CAGL0E00803g - 0.724222949267078"
"763";"CAGL0E01155g";"T60";"0.0443978781848547";"CAGL0E01155g - 0.0443978781848547"
"764";"CAGL0E01243g";"T60";NA;"CAGL0E01243g - NA"
"765";"CAGL0E01287g";"T60";"-0.273483630044103";"CAGL0E01287g - -0.273483630044103"
"766";"CAGL0E01705g";"T60";"0.581263630752365";"CAGL0E01705g - 0.581263630752365"
"767";"CAGL0E01727g";"T60";NA;"CAGL0E01727g - NA"
"768";"CAGL0E01771g";"T60";NA;"CAGL0E01771g - NA"
"769";"CAGL0E01793g";"T60";"-0.580375853438679";"CAGL0E01793g - -0.580375853438679"
"770";"CAGL0E01815g";"T60";NA;"CAGL0E01815g - NA"
"771";"CAGL0E01837g";"T60";NA;"CAGL0E01837g - NA"
"772";"CAGL0E01881g";"T60";NA;"CAGL0E01881g - NA"
"773";"CAGL0E01991g";"T60";"-0.0399434077707989";"CAGL0E01991g - -0.0399434077707989"
"774";"CAGL0E02013g";"T60";"-0.580694364735539";"CAGL0E02013g - -0.580694364735539"
"775";"CAGL0E02255g";"T60";"0.751069492825624";"CAGL0E02255g - 0.751069492825624"
"776";"CAGL0E02651g";"T60";NA;"CAGL0E02651g - NA"
"777";"CAGL0E03025g";"T60";NA;"CAGL0E03025g - NA"
"778";"CAGL0E03289g";"T60";"-0.274662492825148";"CAGL0E03289g - -0.274662492825148"
"779";"CAGL0E03520g";"T60";"-0.144499556419176";"CAGL0E03520g - -0.144499556419176"
"780";"CAGL0E03850g";"T60";"-0.489478635961054";"CAGL0E03850g - -0.489478635961054"
"781";"CAGL0E03916g";"T60";NA;"CAGL0E03916g - NA"
"782";"CAGL0E03938g";"T60";"-0.243634837059011";"CAGL0E03938g - -0.243634837059011"
"783";"CAGL0E04092g";"T60";"1.51465823490296";"CAGL0E04092g - 1.51465823490296"
"784";"CAGL0E04224g";"T60";NA;"CAGL0E04224g - NA"
"785";"CAGL0E04334g";"T60";"-1.17166141895286";"CAGL0E04334g - -1.17166141895286"
"786";"CAGL0E04510g";"T60";NA;"CAGL0E04510g - NA"
"787";"CAGL0E04548g";"T60";NA;"CAGL0E04548g - NA"
"788";"CAGL0E04554g";"T60";NA;"CAGL0E04554g - NA"
"789";"CAGL0E04884g";"T60";NA;"CAGL0E04884g - NA"
"790";"CAGL0E04994g";"T60";"-0.34391678729791";"CAGL0E04994g - -0.34391678729791"
"791";"CAGL0E05148g";"T60";"1.16530733248476";"CAGL0E05148g - 1.16530733248476"
"792";"CAGL0E05170g";"T60";NA;"CAGL0E05170g - NA"
"793";"CAGL0E05346g";"T60";"0.0821081313614068";"CAGL0E05346g - 0.0821081313614068"
"794";"CAGL0E05456g";"T60";NA;"CAGL0E05456g - NA"
"795";"CAGL0E05500g";"T60";"-0.599543035869264";"CAGL0E05500g - -0.599543035869264"
"796";"CAGL0E05588g";"T60";NA;"CAGL0E05588g - NA"
"797";"CAGL0E05654g";"T60";NA;"CAGL0E05654g - NA"
"798";"CAGL0E05830g";"T60";"-0.129904683684172";"CAGL0E05830g - -0.129904683684172"
"799";"CAGL0E06072g";"T60";NA;"CAGL0E06072g - NA"
"800";"CAGL0E06116g";"T60";NA;"CAGL0E06116g - NA"
"801";"CAGL0E06138g";"T60";"-0.750209928300955";"CAGL0E06138g - -0.750209928300955"
"802";"CAGL0E06380g";"T60";NA;"CAGL0E06380g - NA"
"803";"CAGL0E06424g";"T60";"0.224026970400989";"CAGL0E06424g - 0.224026970400989"
"804";"CAGL0F00187g";"T60";NA;"CAGL0F00187g - NA"
"805";"CAGL0F00209g";"T60";NA;"CAGL0F00209g - NA"
"806";"CAGL0F00231g";"T60";"0.0298890532643276";"CAGL0F00231g - 0.0298890532643276"
"807";"CAGL0F00407g";"T60";"-0.308837771319274";"CAGL0F00407g - -0.308837771319274"
"808";"CAGL0F00429g";"T60";"0.0777267798011296";"CAGL0F00429g - 0.0777267798011296"
"809";"CAGL0F00605g";"T60";"1.08634470906699";"CAGL0F00605g - 1.08634470906699"
"810";"CAGL0F00649g";"T60";NA;"CAGL0F00649g - NA"
"811";"CAGL0F00715g";"T60";NA;"CAGL0F00715g - NA"
"812";"CAGL0F01045g";"T60";"-0.263100017695723";"CAGL0F01045g - -0.263100017695723"
"813";"CAGL0F01265g";"T60";NA;"CAGL0F01265g - NA"
"814";"CAGL0F01419g";"T60";NA;"CAGL0F01419g - NA"
"815";"CAGL0F01463g";"T60";"-0.398430438029172";"CAGL0F01463g - -0.398430438029172"
"816";"CAGL0F01485g";"T60";NA;"CAGL0F01485g - NA"
"817";"CAGL0F01749g";"T60";"-0.279739252146882";"CAGL0F01749g - -0.279739252146882"
"818";"CAGL0F02101g";"T60";NA;"CAGL0F02101g - NA"
"819";"CAGL0F02145g";"T60";NA;"CAGL0F02145g - NA"
"820";"CAGL0F02233g";"T60";"-0.104751871841612";"CAGL0F02233g - -0.104751871841612"
"821";"CAGL0F02431g";"T60";"-0.451610895470442";"CAGL0F02431g - -0.451610895470442"
"822";"CAGL0F02513g";"T60";NA;"CAGL0F02513g - NA"
"823";"CAGL0F02563g";"T60";"-0.305014283287952";"CAGL0F02563g - -0.305014283287952"
"824";"CAGL0F03399g";"T60";"-1.67203344091507";"CAGL0F03399g - -1.67203344091507"
"825";"CAGL0F03553g";"T60";"0.668604603658641";"CAGL0F03553g - 0.668604603658641"
"826";"CAGL0F03861g";"T60";"-0.834282455050363";"CAGL0F03861g - -0.834282455050363"
"827";"CAGL0F03927g";"T60";"-0.101339547574298";"CAGL0F03927g - -0.101339547574298"
"828";"CAGL0F03993g";"T60";"0.696174034126078";"CAGL0F03993g - 0.696174034126078"
"829";"CAGL0F04191g";"T60";NA;"CAGL0F04191g - NA"
"830";"CAGL0F04213g";"T60";"-0.455033713218113";"CAGL0F04213g - -0.455033713218113"
"831";"CAGL0F04411g";"T60";NA;"CAGL0F04411g - NA"
"832";"CAGL0F04565g";"T60";"-0.114645340325202";"CAGL0F04565g - -0.114645340325202"
"833";"CAGL0F04631g";"T60";NA;"CAGL0F04631g - NA"
"834";"CAGL0F04719g";"T60";"0.495888231411132";"CAGL0F04719g - 0.495888231411132"
"835";"CAGL0F04807g";"T60";"1.80520484477087";"CAGL0F04807g - 1.80520484477087"
"836";"CAGL0F04895g";"T60";"0.896008147091695";"CAGL0F04895g - 0.896008147091695"
"837";"CAGL0F04917g";"T60";NA;"CAGL0F04917g - NA"
"838";"CAGL0F05071g";"T60";NA;"CAGL0F05071g - NA"
"839";"CAGL0F05093g";"T60";NA;"CAGL0F05093g - NA"
"840";"CAGL0F05687g";"T60";NA;"CAGL0F05687g - NA"
"841";"CAGL0F05709g";"T60";NA;"CAGL0F05709g - NA"
"842";"CAGL0F05863g";"T60";"-0.388996916858409";"CAGL0F05863g - -0.388996916858409"
"843";"CAGL0F06413g";"T60";NA;"CAGL0F06413g - NA"
"844";"CAGL0F06501g";"T60";"-0.376008136853802";"CAGL0F06501g - -0.376008136853802"
"845";"CAGL0F06677g";"T60";NA;"CAGL0F06677g - NA"
"846";"CAGL0F07029g";"T60";"-0.334271043058467";"CAGL0F07029g - -0.334271043058467"
"847";"CAGL0F07117g";"T60";NA;"CAGL0F07117g - NA"
"848";"CAGL0F07513g";"T60";NA;"CAGL0F07513g - NA"
"849";"CAGL0F07865g";"T60";NA;"CAGL0F07865g - NA"
"850";"CAGL0F07953g";"T60";NA;"CAGL0F07953g - NA"
"851";"CAGL0F08019g";"T60";NA;"CAGL0F08019g - NA"
"852";"CAGL0F08085g";"T60";NA;"CAGL0F08085g - NA"
"853";"CAGL0F08195g";"T60";NA;"CAGL0F08195g - NA"
"854";"CAGL0F08217g";"T60";NA;"CAGL0F08217g - NA"
"855";"CAGL0F08261g";"T60";"0.155378242351998";"CAGL0F08261g - 0.155378242351998"
"856";"CAGL0F08745g";"T60";NA;"CAGL0F08745g - NA"
"857";"CAGL0G01122g";"T60";NA;"CAGL0G01122g - NA"
"858";"CAGL0G01166g";"T60";"0.0496542752913611";"CAGL0G01166g - 0.0496542752913611"
"859";"CAGL0G01540g";"T60";"-0.0327456917490846";"CAGL0G01540g - -0.0327456917490846"
"860";"CAGL0G01826g";"T60";"-0.160778898823217";"CAGL0G01826g - -0.160778898823217"
"861";"CAGL0G02255g";"T60";NA;"CAGL0G02255g - NA"
"862";"CAGL0G02409g";"T60";"-0.456051905159552";"CAGL0G02409g - -0.456051905159552"
"863";"CAGL0G02563g";"T60";NA;"CAGL0G02563g - NA"
"864";"CAGL0G02585g";"T60";"0.0865952248355053";"CAGL0G02585g - 0.0865952248355053"
"865";"CAGL0G02849g";"T60";"0.669393404173191";"CAGL0G02849g - 0.669393404173191"
"866";"CAGL0G02937g";"T60";NA;"CAGL0G02937g - NA"
"867";"CAGL0G03289g";"T60";"0.868943180995783";"CAGL0G03289g - 0.868943180995783"
"868";"CAGL0G03575g";"T60";"-0.428710676352362";"CAGL0G03575g - -0.428710676352362"
"869";"CAGL0G03883g";"T60";"0.422043201716707";"CAGL0G03883g - 0.422043201716707"
"870";"CAGL0G03905g";"T60";NA;"CAGL0G03905g - NA"
"871";"CAGL0G04433g";"T60";NA;"CAGL0G04433g - NA"
"872";"CAGL0G04499g";"T60";NA;"CAGL0G04499g - NA"
"873";"CAGL0G04763g";"T60";NA;"CAGL0G04763g - NA"
"874";"CAGL0G05566g";"T60";"0.248032125652742";"CAGL0G05566g - 0.248032125652742"
"875";"CAGL0G05698g";"T60";NA;"CAGL0G05698g - NA"
"876";"CAGL0G05764g";"T60";NA;"CAGL0G05764g - NA"
"877";"CAGL0G05830g";"T60";NA;"CAGL0G05830g - NA"
"878";"CAGL0G05874g";"T60";"0.632689607575651";"CAGL0G05874g - 0.632689607575651"
"879";"CAGL0G05962g";"T60";NA;"CAGL0G05962g - NA"
"880";"CAGL0G06006g";"T60";NA;"CAGL0G06006g - NA"
"881";"CAGL0G06050g";"T60";NA;"CAGL0G06050g - NA"
"882";"CAGL0G06248g";"T60";"-0.48199067619493";"CAGL0G06248g - -0.48199067619493"
"883";"CAGL0G06402g";"T60";"-0.224458914402462";"CAGL0G06402g - -0.224458914402462"
"884";"CAGL0G06468g";"T60";NA;"CAGL0G06468g - NA"
"885";"CAGL0G06490g";"T60";"-0.0747375267099972";"CAGL0G06490g - -0.0747375267099972"
"886";"CAGL0G06732g";"T60";"0.159588385566246";"CAGL0G06732g - 0.159588385566246"
"887";"CAGL0G06798g";"T60";"0.125559597028378";"CAGL0G06798g - 0.125559597028378"
"888";"CAGL0G06952g";"T60";NA;"CAGL0G06952g - NA"
"889";"CAGL0G07106g";"T60";"-0.473679068025284";"CAGL0G07106g - -0.473679068025284"
"890";"CAGL0G07711g";"T60";"-0.120358295070756";"CAGL0G07711g - -0.120358295070756"
"891";"CAGL0G07821g";"T60";NA;"CAGL0G07821g - NA"
"892";"CAGL0G08019g";"T60";NA;"CAGL0G08019g - NA"
"893";"CAGL0G08041g";"T60";"-0.713814438486731";"CAGL0G08041g - -0.713814438486731"
"894";"CAGL0G08712g";"T60";"-0.0669671291477989";"CAGL0G08712g - -0.0669671291477989"
"895";"CAGL0G08734g";"T60";"-0.362823030586306";"CAGL0G08734g - -0.362823030586306"
"896";"CAGL0G09064g";"T60";NA;"CAGL0G09064g - NA"
"897";"CAGL0G09130g";"T60";"-0.14423355019227";"CAGL0G09130g - -0.14423355019227"
"898";"CAGL0G09383g";"T60";"-0.337877798270007";"CAGL0G09383g - -0.337877798270007"
"899";"CAGL0G09691g";"T60";"-0.249338370085752";"CAGL0G09691g - -0.249338370085752"
"900";"CAGL0G09977g";"T60";NA;"CAGL0G09977g - NA"
"901";"CAGL0G10131g";"T60";"-0.145272106884724";"CAGL0G10131g - -0.145272106884724"
"902";"CAGL0G10153g";"T60";"0.0115604697498653";"CAGL0G10153g - 0.0115604697498653"
"903";"CAGL0G10175g";"T60";NA;"CAGL0G10175g - NA"
"904";"CAGL0H00418g";"T60";"1.49403307160429";"CAGL0H00418g - 1.49403307160429"
"905";"CAGL0H00440g";"T60";NA;"CAGL0H00440g - NA"
"906";"CAGL0H00506g";"T60";"0.213655976820708";"CAGL0H00506g - 0.213655976820708"
"907";"CAGL0H00572g";"T60";NA;"CAGL0H00572g - NA"
"908";"CAGL0H00594g";"T60";NA;"CAGL0H00594g - NA"
"909";"CAGL0H00682g";"T60";NA;"CAGL0H00682g - NA"
"910";"CAGL0H00704g";"T60";NA;"CAGL0H00704g - NA"
"911";"CAGL0H00825g";"T60";NA;"CAGL0H00825g - NA"
"912";"CAGL0H02101g";"T60";"1.84518724089148";"CAGL0H02101g - 1.84518724089148"
"913";"CAGL0H02387g";"T60";NA;"CAGL0H02387g - NA"
"914";"CAGL0H02491g";"T60";NA;"CAGL0H02491g - NA"
"915";"CAGL0H02563g";"T60";NA;"CAGL0H02563g - NA"
"916";"CAGL0H02585g";"T60";"0.248867183195397";"CAGL0H02585g - 0.248867183195397"
"917";"CAGL0H02893g";"T60";NA;"CAGL0H02893g - NA"
"918";"CAGL0H02959g";"T60";NA;"CAGL0H02959g - NA"
"919";"CAGL0H03179g";"T60";NA;"CAGL0H03179g - NA"
"920";"CAGL0H03487g";"T60";NA;"CAGL0H03487g - NA"
"921";"CAGL0H03751g";"T60";NA;"CAGL0H03751g - NA"
"922";"CAGL0H03795g";"T60";"0.235383219683368";"CAGL0H03795g - 0.235383219683368"
"923";"CAGL0H03993g";"T60";"0.00384025153933137";"CAGL0H03993g - 0.00384025153933137"
"924";"CAGL0H04037g";"T60";NA;"CAGL0H04037g - NA"
"925";"CAGL0H04081g";"T60";"-0.312546577340363";"CAGL0H04081g - -0.312546577340363"
"926";"CAGL0H04125g";"T60";"-0.269121208581175";"CAGL0H04125g - -0.269121208581175"
"927";"CAGL0H04191g";"T60";"-0.332177527002546";"CAGL0H04191g - -0.332177527002546"
"928";"CAGL0H04851g";"T60";NA;"CAGL0H04851g - NA"
"929";"CAGL0H04939g";"T60";NA;"CAGL0H04939g - NA"
"930";"CAGL0H05137g";"T60";"-0.526104572963709";"CAGL0H05137g - -0.526104572963709"
"931";"CAGL0H05445g";"T60";"-0.0706607040026487";"CAGL0H05445g - -0.0706607040026487"
"932";"CAGL0H05643g";"T60";"-0.693969270848238";"CAGL0H05643g - -0.693969270848238"
"933";"CAGL0H06545g";"T60";NA;"CAGL0H06545g - NA"
"934";"CAGL0H06699g";"T60";"0.188907083269675";"CAGL0H06699g - 0.188907083269675"
"935";"CAGL0H06787g";"T60";"0.223298318860547";"CAGL0H06787g - 0.223298318860547"
"936";"CAGL0H07051g";"T60";"-0.305387984168268";"CAGL0H07051g - -0.305387984168268"
"937";"CAGL0H07337g";"T60";NA;"CAGL0H07337g - NA"
"938";"CAGL0H07579g";"T60";"-0.0975791693902246";"CAGL0H07579g - -0.0975791693902246"
"939";"CAGL0H07887g";"T60";"-0.0383877125586284";"CAGL0H07887g - -0.0383877125586284"
"940";"CAGL0H08063g";"T60";NA;"CAGL0H08063g - NA"
"941";"CAGL0H08261g";"T60";NA;"CAGL0H08261g - NA"
"942";"CAGL0H08541g";"T60";"0.478413820134678";"CAGL0H08541g - 0.478413820134678"
"943";"CAGL0H08624g";"T60";NA;"CAGL0H08624g - NA"
"944";"CAGL0H08822g";"T60";NA;"CAGL0H08822g - NA"
"945";"CAGL0H08844g";"T60";"2.16321746773661";"CAGL0H08844g - 2.16321746773661"
"946";"CAGL0H09064g";"T60";"-0.133133953326312";"CAGL0H09064g - -0.133133953326312"
"947";"CAGL0H09460g";"T60";"-0.542059700210846";"CAGL0H09460g - -0.542059700210846"
"948";"CAGL0H09592g";"T60";NA;"CAGL0H09592g - NA"
"949";"CAGL0H09614g";"T60";NA;"CAGL0H09614g - NA"
"950";"CAGL0H09944g";"T60";"0.826354843419365";"CAGL0H09944g - 0.826354843419365"
"951";"CAGL0H09966g";"T60";NA;"CAGL0H09966g - NA"
"952";"CAGL0H10010g";"T60";NA;"CAGL0H10010g - NA"
"953";"CAGL0H10076g";"T60";"-1.34628802421889";"CAGL0H10076g - -1.34628802421889"
"954";"CAGL0H10142g";"T60";"0.0214890293472573";"CAGL0H10142g - 0.0214890293472573"
"955";"CAGL0I00286g";"T60";NA;"CAGL0I00286g - NA"
"956";"CAGL0I00462g";"T60";"0.160015665616569";"CAGL0I00462g - 0.160015665616569"
"957";"CAGL0I00528g";"T60";NA;"CAGL0I00528g - NA"
"958";"CAGL0I00550g";"T60";NA;"CAGL0I00550g - NA"
"959";"CAGL0I00748g";"T60";"-0.131154120300218";"CAGL0I00748g - -0.131154120300218"
"960";"CAGL0I00792g";"T60";"-0.241105248954964";"CAGL0I00792g - -0.241105248954964"
"961";"CAGL0I00814g";"T60";"-0.0407876684826983";"CAGL0I00814g - -0.0407876684826983"
"962";"CAGL0I01100g";"T60";"0.891709379495897";"CAGL0I01100g - 0.891709379495897"
"963";"CAGL0I01166g";"T60";"0.511087752620996";"CAGL0I01166g - 0.511087752620996"
"964";"CAGL0I01276g";"T60";"0.461002428064624";"CAGL0I01276g - 0.461002428064624"
"965";"CAGL0I01298g";"T60";"-0.55986139310617";"CAGL0I01298g - -0.55986139310617"
"966";"CAGL0I01408g";"T60";"0.0440640409074907";"CAGL0I01408g - 0.0440640409074907"
"967";"CAGL0I01980g";"T60";NA;"CAGL0I01980g - NA"
"968";"CAGL0I02024g";"T60";NA;"CAGL0I02024g - NA"
"969";"CAGL0I02134g";"T60";NA;"CAGL0I02134g - NA"
"970";"CAGL0I02486g";"T60";"-0.17593801987118";"CAGL0I02486g - -0.17593801987118"
"971";"CAGL0I02508g";"T60";NA;"CAGL0I02508g - NA"
"972";"CAGL0I02530g";"T60";"0.990323128875657";"CAGL0I02530g - 0.990323128875657"
"973";"CAGL0I02728g";"T60";NA;"CAGL0I02728g - NA"
"974";"CAGL0I03036g";"T60";"-0.115996251478229";"CAGL0I03036g - -0.115996251478229"
"975";"CAGL0I03080g";"T60";"0.681067528429372";"CAGL0I03080g - 0.681067528429372"
"976";"CAGL0I03190g";"T60";"-0.0530625074322442";"CAGL0I03190g - -0.0530625074322442"
"977";"CAGL0I03234g";"T60";"0.14796770501225";"CAGL0I03234g - 0.14796770501225"
"978";"CAGL0I03366g";"T60";"0.309983376554705";"CAGL0I03366g - 0.309983376554705"
"979";"CAGL0I04004g";"T60";NA;"CAGL0I04004g - NA"
"980";"CAGL0I04048g";"T60";NA;"CAGL0I04048g - NA"
"981";"CAGL0I04328g";"T60";NA;"CAGL0I04328g - NA"
"982";"CAGL0I04334g";"T60";NA;"CAGL0I04334g - NA"
"983";"CAGL0I04444g";"T60";"0.0841926803562364";"CAGL0I04444g - 0.0841926803562364"
"984";"CAGL0I04686g";"T60";"0.18746230765508";"CAGL0I04686g - 0.18746230765508"
"985";"CAGL0I04730g";"T60";"-0.0911747039439123";"CAGL0I04730g - -0.0911747039439123"
"986";"CAGL0I04752g";"T60";NA;"CAGL0I04752g - NA"
"987";"CAGL0I04906g";"T60";"0.53130833900819";"CAGL0I04906g - 0.53130833900819"
"988";"CAGL0I04972g";"T60";NA;"CAGL0I04972g - NA"
"989";"CAGL0I04994g";"T60";"-0.144542878278603";"CAGL0I04994g - -0.144542878278603"
"990";"CAGL0I05060g";"T60";NA;"CAGL0I05060g - NA"
"991";"CAGL0I05390g";"T60";NA;"CAGL0I05390g - NA"
