"";"Name";"Conditions";"logFC";"hovertext"
"514";"CAGL0K12254g";"log(pH8/pH4)";"-1.85e+00";"CAGL0K12254g - -1.85e+00"
"515";"CAGL0K12518g";"log(pH8/pH4)";"1.96e+00";"CAGL0K12518g - 1.96e+00"
"516";"CAGL0K12980g";"log(pH8/pH4)";"4.38e-01";"CAGL0K12980g - 4.38e-01"
"517";"CAGL0L00429g";"log(pH8/pH4)";"-1.16e+00";"CAGL0L00429g - -1.16e+00"
"518";"CAGL0L00473g";"log(pH8/pH4)";"1.52e+00";"CAGL0L00473g - 1.52e+00"
"519";"CAGL0L00649g";"log(pH8/pH4)";"-6.43e-01";"CAGL0L00649g - -6.43e-01"
"520";"CAGL0L00759g";"log(pH8/pH4)";"-5.16e-01";"CAGL0L00759g - -5.16e-01"
"521";"CAGL0L00803g";"log(pH8/pH4)";"-1.09e+00";"CAGL0L00803g - -1.09e+00"
"522";"CAGL0L00957g";"log(pH8/pH4)";"9.94e-01";"CAGL0L00957g - 9.94e-01"
"523";"CAGL0L00979g";"log(pH8/pH4)";"-2.70e-01";"CAGL0L00979g - -2.70e-01"
"524";"CAGL0L01089g";"log(pH8/pH4)";"-1.38e+00";"CAGL0L01089g - -1.38e+00"
"525";"CAGL0L01177g";"log(pH8/pH4)";"1.16e+00";"CAGL0L01177g - 1.16e+00"
"526";"CAGL0L01551g";"log(pH8/pH4)";"1.00e+00";"CAGL0L01551g - 1.00e+00"
"527";"CAGL0L01771g";"log(pH8/pH4)";"5.60e-01";"CAGL0L01771g - 5.60e-01"
"528";"CAGL0L02079g";"log(pH8/pH4)";"-2.76e+00";"CAGL0L02079g - -2.76e+00"
"529";"CAGL0L02167g";"log(pH8/pH4)";"6.03e-01";"CAGL0L02167g - 6.03e-01"
"530";"CAGL0L02321g";"log(pH8/pH4)";"-1.62e+00";"CAGL0L02321g - -1.62e+00"
"531";"CAGL0L02937g";"log(pH8/pH4)";"-2.27e+00";"CAGL0L02937g - -2.27e+00"
"532";"CAGL0L03135g";"log(pH8/pH4)";"9.59e-01";"CAGL0L03135g - 9.59e-01"
"533";"CAGL0L03267g";"log(pH8/pH4)";"-4.28e+00";"CAGL0L03267g - -4.28e+00"
"534";"CAGL0L03377g";"log(pH8/pH4)";"1.58e+00";"CAGL0L03377g - 1.58e+00"
"535";"CAGL0L03696g";"log(pH8/pH4)";"1.32e+00";"CAGL0L03696g - 1.32e+00"
"536";"CAGL0L03806g";"log(pH8/pH4)";"-2.86e-01";"CAGL0L03806g - -2.86e-01"
"537";"CAGL0L03828g";"log(pH8/pH4)";"-1.89e+00";"CAGL0L03828g - -1.89e+00"
"538";"CAGL0L03846g";"log(pH8/pH4)";"-8.74e-01";"CAGL0L03846g - -8.74e-01"
"539";"CAGL0L03982g";"log(pH8/pH4)";"1.13e+00";"CAGL0L03982g - 1.13e+00"
"540";"CAGL0L04070g";"log(pH8/pH4)";" NA";"CAGL0L04070g -  NA"
"541";"CAGL0L04510g";"log(pH8/pH4)";"1.61e-01";"CAGL0L04510g - 1.61e-01"
"542";"CAGL0L04598g";"log(pH8/pH4)";"1.41e+00";"CAGL0L04598g - 1.41e+00"
"543";"CAGL0L04664g";"log(pH8/pH4)";"-5.80e-01";"CAGL0L04664g - -5.80e-01"
"544";"CAGL0L05236g";"log(pH8/pH4)";"1.67e-01";"CAGL0L05236g - 1.67e-01"
"545";"CAGL0L05258g";"log(pH8/pH4)";"3.91e+00";"CAGL0L05258g - 3.91e+00"
"546";"CAGL0L05500g";"log(pH8/pH4)";"-5.24e-02";"CAGL0L05500g - -5.24e-02"
"547";"CAGL0L05742g";"log(pH8/pH4)";"2.52e-01";"CAGL0L05742g - 2.52e-01"
"548";"CAGL0L05786g";"log(pH8/pH4)";"1.21e+00";"CAGL0L05786g - 1.21e+00"
"549";"CAGL0L06094g";"log(pH8/pH4)";"-5.52e-01";"CAGL0L06094g - -5.52e-01"
"550";"CAGL0L06160g";"log(pH8/pH4)";"-1.34e+00";"CAGL0L06160g - -1.34e+00"
"551";"CAGL0L06512g";"log(pH8/pH4)";"2.51e+00";"CAGL0L06512g - 2.51e+00"
"552";"CAGL0L06578g";"log(pH8/pH4)";"-1.42e+00";"CAGL0L06578g - -1.42e+00"
"553";"CAGL0L06666g";"log(pH8/pH4)";"-4.76e-01";"CAGL0L06666g - -4.76e-01"
"554";"CAGL0L06776g";"log(pH8/pH4)";"-7.98e-01";"CAGL0L06776g - -7.98e-01"
"555";"CAGL0L06864g";"log(pH8/pH4)";"9.61e-01";"CAGL0L06864g - 9.61e-01"
"556";"CAGL0L07480g";"log(pH8/pH4)";"1.87e+00";"CAGL0L07480g - 1.87e+00"
"557";"CAGL0L07502g";"log(pH8/pH4)";"-7.88e-01";"CAGL0L07502g - -7.88e-01"
"558";"CAGL0L07546g";"log(pH8/pH4)";"1.95e+00";"CAGL0L07546g - 1.95e+00"
"559";"CAGL0L08114g";"log(pH8/pH4)";"-2.26e-01";"CAGL0L08114g - -2.26e-01"
"560";"CAGL0L08118g";"log(pH8/pH4)";"-2.74e-01";"CAGL0L08118g - -2.74e-01"
"561";"CAGL0L08184g";"log(pH8/pH4)";"-1.95e+00";"CAGL0L08184g - -1.95e+00"
"562";"CAGL0L08294g";"log(pH8/pH4)";"-1.39e+00";"CAGL0L08294g - -1.39e+00"
"563";"CAGL0L08426g";"log(pH8/pH4)";"-1.69e+00";"CAGL0L08426g - -1.69e+00"
"564";"CAGL0L08756g";"log(pH8/pH4)";"-4.30e-01";"CAGL0L08756g - -4.30e-01"
"565";"CAGL0L09020g";"log(pH8/pH4)";"1.13e-01";"CAGL0L09020g - 1.13e-01"
"566";"CAGL0L09086g";"log(pH8/pH4)";"1.86e-01";"CAGL0L09086g - 1.86e-01"
"567";"CAGL0L09108g";"log(pH8/pH4)";"-4.68e-02";"CAGL0L09108g - -4.68e-02"
"568";"CAGL0L09273g";"log(pH8/pH4)";"-5.63e-01";"CAGL0L09273g - -5.63e-01"
"569";"CAGL0L09383g";"log(pH8/pH4)";"-8.89e-01";"CAGL0L09383g - -8.89e-01"
"570";"CAGL0L09537g";"log(pH8/pH4)";"1.02e+00";"CAGL0L09537g - 1.02e+00"
"571";"CAGL0L10142g";"log(pH8/pH4)";"5.01e-01";"CAGL0L10142g - 5.01e-01"
"572";"CAGL0L10164g";"log(pH8/pH4)";"-3.79e-01";"CAGL0L10164g - -3.79e-01"
"573";"CAGL0L10362g";"log(pH8/pH4)";"-1.13e+00";"CAGL0L10362g - -1.13e+00"
"574";"CAGL0L10406g";"log(pH8/pH4)";"-1.82e+00";"CAGL0L10406g - -1.82e+00"
"575";"CAGL0L10582g";"log(pH8/pH4)";"1.13e+00";"CAGL0L10582g - 1.13e+00"
"576";"CAGL0L10780g";"log(pH8/pH4)";"-1.12e-01";"CAGL0L10780g - -1.12e-01"
"577";"CAGL0L10868g";"log(pH8/pH4)";"-1.22e+00";"CAGL0L10868g - -1.22e+00"
"578";"CAGL0L10890g";"log(pH8/pH4)";"-2.02e-01";"CAGL0L10890g - -2.02e-01"
"579";"CAGL0L11000g";"log(pH8/pH4)";"-1.23e+00";"CAGL0L11000g - -1.23e+00"
"580";"CAGL0L11506g";"log(pH8/pH4)";"-5.42e-01";"CAGL0L11506g - -5.42e-01"
"581";"CAGL0L11814g";"log(pH8/pH4)";"1.67e-01";"CAGL0L11814g - 1.67e-01"
"582";"CAGL0L11902g";"log(pH8/pH4)";"3.14e-01";"CAGL0L11902g - 3.14e-01"
"583";"CAGL0L11990g";"log(pH8/pH4)";"2.48e+00";"CAGL0L11990g - 2.48e+00"
"584";"CAGL0L12364g";"log(pH8/pH4)";"6.86e-01";"CAGL0L12364g - 6.86e-01"
"585";"CAGL0L12562g";"log(pH8/pH4)";"-4.41e-01";"CAGL0L12562g - -4.41e-01"
"586";"CAGL0L12914g";"log(pH8/pH4)";"5.40e-01";"CAGL0L12914g - 5.40e-01"
"587";"CAGL0L12936g";"log(pH8/pH4)";"4.50e-01";"CAGL0L12936g - 4.50e-01"
"588";"CAGL0L13156g";"log(pH8/pH4)";"-1.07e+00";"CAGL0L13156g - -1.07e+00"
"589";"CAGL0L13354g";"log(pH8/pH4)";"-4.47e+00";"CAGL0L13354g - -4.47e+00"
"590";"CAGL0M00418g";"log(pH8/pH4)";"3.20e-02";"CAGL0M00418g - 3.20e-02"
"591";"CAGL0M00770g";"log(pH8/pH4)";"3.35e-01";"CAGL0M00770g - 3.35e-01"
"592";"CAGL0M01364g";"log(pH8/pH4)";"-2.35e-01";"CAGL0M01364g - -2.35e-01"
"593";"CAGL0M01562g";"log(pH8/pH4)";"4.15e-01";"CAGL0M01562g - 4.15e-01"
"594";"CAGL0M02167g";"log(pH8/pH4)";"-9.01e-01";"CAGL0M02167g - -9.01e-01"
"595";"CAGL0M02211g";"log(pH8/pH4)";"1.30e+00";"CAGL0M02211g - 1.30e+00"
"596";"CAGL0M02387g";"log(pH8/pH4)";"1.00e+00";"CAGL0M02387g - 1.00e+00"
"597";"CAGL0M02915g";"log(pH8/pH4)";"-9.77e-01";"CAGL0M02915g - -9.77e-01"
"598";"CAGL0M03003g";"log(pH8/pH4)";"1.57e+00";"CAGL0M03003g - 1.57e+00"
"599";"CAGL0M03025g";"log(pH8/pH4)";"3.31e-01";"CAGL0M03025g - 3.31e-01"
"600";"CAGL0M03377g";"log(pH8/pH4)";"2.07e+00";"CAGL0M03377g - 2.07e+00"
"601";"CAGL0M03795g";"log(pH8/pH4)";"2.09e-01";"CAGL0M03795g - 2.09e-01"
"602";"CAGL0M04191g";"log(pH8/pH4)";"-6.95e-02";"CAGL0M04191g - -6.95e-02"
"603";"CAGL0M04499g";"log(pH8/pH4)";"-1.43e+00";"CAGL0M04499g - -1.43e+00"
"604";"CAGL0M04675g";"log(pH8/pH4)";"5.58e-01";"CAGL0M04675g - 5.58e-01"
"605";"CAGL0M04873g";"log(pH8/pH4)";"-2.77e-01";"CAGL0M04873g - -2.77e-01"
"606";"CAGL0M05401g";"log(pH8/pH4)";"3.19e+00";"CAGL0M05401g - 3.19e+00"
"607";"CAGL0M05511g";"log(pH8/pH4)";"7.69e-01";"CAGL0M05511g - 7.69e-01"
"608";"CAGL0M05665g";"log(pH8/pH4)";"6.60e-01";"CAGL0M05665g - 6.60e-01"
"609";"CAGL0M05775g";"log(pH8/pH4)";"-2.23e-01";"CAGL0M05775g - -2.23e-01"
"610";"CAGL0M05951g";"log(pH8/pH4)";"5.36e-01";"CAGL0M05951g - 5.36e-01"
"611";"CAGL0M05995g";"log(pH8/pH4)";"-3.89e-01";"CAGL0M05995g - -3.89e-01"
"612";"CAGL0M06369g";"log(pH8/pH4)";"-1.02e+00";"CAGL0M06369g - -1.02e+00"
"613";"CAGL0M06457g";"log(pH8/pH4)";"-1.69e+00";"CAGL0M06457g - -1.69e+00"
"614";"CAGL0M06633g";"log(pH8/pH4)";"7.16e-01";"CAGL0M06633g - 7.16e-01"
"615";"CAGL0M06963g";"log(pH8/pH4)";"-5.13e-01";"CAGL0M06963g - -5.13e-01"
"616";"CAGL0M07001g";"log(pH8/pH4)";"5.76e-01";"CAGL0M07001g - 5.76e-01"
"617";"CAGL0M07271g";"log(pH8/pH4)";"-7.52e-01";"CAGL0M07271g - -7.52e-01"
"618";"CAGL0M07403g";"log(pH8/pH4)";"-1.28e-01";"CAGL0M07403g - -1.28e-01"
"619";"CAGL0M07656g";"log(pH8/pH4)";"-8.45e-01";"CAGL0M07656g - -8.45e-01"
"620";"CAGL0M07722g";"log(pH8/pH4)";"-8.24e-02";"CAGL0M07722g - -8.24e-02"
"621";"CAGL0M08184g";"log(pH8/pH4)";"3.75e-01";"CAGL0M08184g - 3.75e-01"
"622";"CAGL0M08602g";"log(pH8/pH4)";"8.77e-01";"CAGL0M08602g - 8.77e-01"
"623";"CAGL0M09020g";"log(pH8/pH4)";"1.96e+00";"CAGL0M09020g - 1.96e+00"
"624";"CAGL0M09229g";"log(pH8/pH4)";"5.86e-01";"CAGL0M09229g - 5.86e-01"
"625";"CAGL0M09581g";"log(pH8/pH4)";"4.97e-01";"CAGL0M09581g - 4.97e-01"
"626";"CAGL0M09669g";"log(pH8/pH4)";"-1.50e-01";"CAGL0M09669g - -1.50e-01"
"627";"CAGL0M09713g";"log(pH8/pH4)";"8.44e-01";"CAGL0M09713g - 8.44e-01"
"628";"CAGL0M10241g";"log(pH8/pH4)";"-2.15e-01";"CAGL0M10241g - -2.15e-01"
"629";"CAGL0M11000g";"log(pH8/pH4)";"-2.47e-01";"CAGL0M11000g - -2.47e-01"
"630";"CAGL0M11110g";"log(pH8/pH4)";"-1.88e-01";"CAGL0M11110g - -1.88e-01"
"631";"CAGL0M11704g";"log(pH8/pH4)";"2.94e+00";"CAGL0M11704g - 2.94e+00"
"632";"CAGL0M11902g";"log(pH8/pH4)";"-6.45e-01";"CAGL0M11902g - -6.45e-01"
"633";"CAGL0M12551g";"log(pH8/pH4)";"2.94e+00";"CAGL0M12551g - 2.94e+00"
"634";"CAGL0M12881g";"log(pH8/pH4)";"5.02e-01";"CAGL0M12881g - 5.02e-01"
"635";"CAGL0M12947g";"log(pH8/pH4)";"1.21e-01";"CAGL0M12947g - 1.21e-01"
"636";"CAGL0M13717g";"log(pH8/pH4)";"-1.08e+00";"CAGL0M13717g - -1.08e+00"
"637";"CAGL0M14069g";"log(pH8/pH4)";"6.59e-01";"CAGL0M14069g - 6.59e-01"
