"";"Name";"Conditions";"logFC";"hovertext"
"1277";"CAGL0A01067g";"log(2H/0H)";"-7.40e-01";"CAGL0A01067g - -7.40e-01"
"1278";"CAGL0A01089g";"log(2H/0H)";"-4.06e-01";"CAGL0A01089g - -4.06e-01"
"1279";"CAGL0A01199g";"log(2H/0H)";"3.50e-01";"CAGL0A01199g - 3.50e-01"
"1280";"CAGL0A01221g";"log(2H/0H)";"-7.31e-01";"CAGL0A01221g - -7.31e-01"
"1281";"CAGL0A01243g";"log(2H/0H)";"9.01e-01";"CAGL0A01243g - 9.01e-01"
"1282";"CAGL0A01650g";"log(2H/0H)";"6.41e-01";"CAGL0A01650g - 6.41e-01"
"1283";"CAGL0A01716g";"log(2H/0H)";"1.70e+00";"CAGL0A01716g - 1.70e+00"
"1284";"CAGL0A01782g";"log(2H/0H)";"-6.86e-01";"CAGL0A01782g - -6.86e-01"
"1285";"CAGL0A01826g";"log(2H/0H)";"-1.28e-01";"CAGL0A01826g - -1.28e-01"
"1286";"CAGL0A02002g";"log(2H/0H)";"5.90e-01";"CAGL0A02002g - 5.90e-01"
"1287";"CAGL0A02112g";"log(2H/0H)";"5.01e-01";"CAGL0A02112g - 5.01e-01"
"1288";"CAGL0A02145g";"log(2H/0H)";"4.93e-01";"CAGL0A02145g - 4.93e-01"
"1289";"CAGL0A02211g";"log(2H/0H)";"-4.92e-01";"CAGL0A02211g - -4.92e-01"
"1290";"CAGL0A02233g";"log(2H/0H)";"-1.16e+00";"CAGL0A02233g - -1.16e+00"
"1291";"CAGL0A02277g";"log(2H/0H)";"3.32e-01";"CAGL0A02277g - 3.32e-01"
"1292";"CAGL0A02299g";"log(2H/0H)";"2.74e+00";"CAGL0A02299g - 2.74e+00"
"1293";"CAGL0A02816g";"log(2H/0H)";"1.03e+00";"CAGL0A02816g - 1.03e+00"
"1294";"CAGL0A03102g";"log(2H/0H)";"-1.14e+00";"CAGL0A03102g - -1.14e+00"
"1295";"CAGL0A03366g";"log(2H/0H)";"-3.39e-01";"CAGL0A03366g - -3.39e-01"
"1296";"CAGL0A03476g";"log(2H/0H)";"1.81e+00";"CAGL0A03476g - 1.81e+00"
"1297";"CAGL0A03542g";"log(2H/0H)";"-1.69e+00";"CAGL0A03542g - -1.69e+00"
"1298";"CAGL0A03740g";"log(2H/0H)";"1.36e+00";"CAGL0A03740g - 1.36e+00"
"1299";"CAGL0A03905g";"log(2H/0H)";"1.94e+00";"CAGL0A03905g - 1.94e+00"
"1300";"CAGL0A04015g";"log(2H/0H)";"-1.40e+00";"CAGL0A04015g - -1.40e+00"
"1301";"CAGL0A04499g";"log(2H/0H)";"-1.22e+00";"CAGL0A04499g - -1.22e+00"
"1302";"CAGL0A04653g";"log(2H/0H)";"-2.39e-01";"CAGL0A04653g - -2.39e-01"
"1303";"CAGL0A04829g";"log(2H/0H)";"2.96e-01";"CAGL0A04829g - 2.96e-01"
"1304";"CAGL0B00286g";"log(2H/0H)";"-2.05e-01";"CAGL0B00286g - -2.05e-01"
"1305";"CAGL0B00594g";"log(2H/0H)";"6.75e-01";"CAGL0B00594g - 6.75e-01"
"1306";"CAGL0B00792g";"log(2H/0H)";"-9.72e-01";"CAGL0B00792g - -9.72e-01"
"1307";"CAGL0B00814g";"log(2H/0H)";"1.66e+00";"CAGL0B00814g - 1.66e+00"
"1308";"CAGL0B00946g";"log(2H/0H)";"3.28e+00";"CAGL0B00946g - 3.28e+00"
"1309";"CAGL0B00990g";"log(2H/0H)";"1.78e+00";"CAGL0B00990g - 1.78e+00"
"1310";"CAGL0B01012g";"log(2H/0H)";"-1.66e+00";"CAGL0B01012g - -1.66e+00"
"1311";"CAGL0B01122g";"log(2H/0H)";"-3.02e-01";"CAGL0B01122g - -3.02e-01"
"1312";"CAGL0B01507g";"log(2H/0H)";"-3.18e-01";"CAGL0B01507g - -3.18e-01"
"1313";"CAGL0B01639g";"log(2H/0H)";"7.50e-01";"CAGL0B01639g - 7.50e-01"
"1314";"CAGL0B01727g";"log(2H/0H)";"3.33e+00";"CAGL0B01727g - 3.33e+00"
"1315";"CAGL0B01881g";"log(2H/0H)";"-1.39e+00";"CAGL0B01881g - -1.39e+00"
"1316";"CAGL0B02475g";"log(2H/0H)";"-5.71e+00";"CAGL0B02475g - -5.71e+00"
"1317";"CAGL0B02585g";"log(2H/0H)";"1.36e-01";"CAGL0B02585g - 1.36e-01"
"1318";"CAGL0B02717g";"log(2H/0H)";"4.75e-01";"CAGL0B02717g - 4.75e-01"
"1319";"CAGL0B02794g";"log(2H/0H)";"-6.74e-01";"CAGL0B02794g - -6.74e-01"
"1320";"CAGL0B02838g";"log(2H/0H)";"-1.13e+00";"CAGL0B02838g - -1.13e+00"
"1321";"CAGL0B02860g";"log(2H/0H)";"1.75e+00";"CAGL0B02860g - 1.75e+00"
"1322";"CAGL0B02904g";"log(2H/0H)";"5.77e-01";"CAGL0B02904g - 5.77e-01"
"1323";"CAGL0B02970g";"log(2H/0H)";"3.57e-01";"CAGL0B02970g - 3.57e-01"
"1324";"CAGL0B03421g";"log(2H/0H)";"1.09e+00";"CAGL0B03421g - 1.09e+00"
"1325";"CAGL0B03619g";"log(2H/0H)";"3.46e+00";"CAGL0B03619g - 3.46e+00"
"1326";"CAGL0B03663g";"log(2H/0H)";"1.21e-01";"CAGL0B03663g - 1.21e-01"
"1327";"CAGL0B03817g";"log(2H/0H)";"2.51e+00";"CAGL0B03817g - 2.51e+00"
"1328";"CAGL0B03993g";"log(2H/0H)";"-7.39e-01";"CAGL0B03993g - -7.39e-01"
"1329";"CAGL0B04213g";"log(2H/0H)";"-7.46e-01";"CAGL0B04213g - -7.46e-01"
"1330";"CAGL0B04433g";"log(2H/0H)";"2.30e-02";"CAGL0B04433g - 2.30e-02"
"1331";"CAGL0B04675g";"log(2H/0H)";"3.53e+00";"CAGL0B04675g - 3.53e+00"
"1332";"CAGL0C00110g";"log(2H/0H)";"4.78e-01";"CAGL0C00110g - 4.78e-01"
"1333";"CAGL0C00275g";"log(2H/0H)";"2.52e+00";"CAGL0C00275g - 2.52e+00"
"1334";"CAGL0C00495g";"log(2H/0H)";"6.32e-01";"CAGL0C00495g - 6.32e-01"
"1335";"CAGL0C00539g";"log(2H/0H)";"-1.31e-01";"CAGL0C00539g - -1.31e-01"
"1336";"CAGL0C00759g";"log(2H/0H)";"-7.13e-01";"CAGL0C00759g - -7.13e-01"
"1337";"CAGL0C00968g";"log(2H/0H)";"2.44e-01";"CAGL0C00968g - 2.44e-01"
"1338";"CAGL0C01133g";"log(2H/0H)";"8.07e-01";"CAGL0C01133g - 8.07e-01"
"1339";"CAGL0C01287g";"log(2H/0H)";"-5.01e-01";"CAGL0C01287g - -5.01e-01"
"1340";"CAGL0C01325g";"log(2H/0H)";"-8.71e-01";"CAGL0C01325g - -8.71e-01"
"1341";"CAGL0C01595g";"log(2H/0H)";"1.80e+00";"CAGL0C01595g - 1.80e+00"
"1342";"CAGL0C01727g";"log(2H/0H)";"1.29e+00";"CAGL0C01727g - 1.29e+00"
"1343";"CAGL0C01749g";"log(2H/0H)";"6.50e-01";"CAGL0C01749g - 6.50e-01"
"1344";"CAGL0C01771g";"log(2H/0H)";"2.59e+00";"CAGL0C01771g - 2.59e+00"
"1345";"CAGL0C02035g";"log(2H/0H)";"1.61e-01";"CAGL0C02035g - 1.61e-01"
"1346";"CAGL0C02233g";"log(2H/0H)";"1.91e-01";"CAGL0C02233g - 1.91e-01"
"1347";"CAGL0C02365g";"log(2H/0H)";"1.76e-01";"CAGL0C02365g - 1.76e-01"
"1348";"CAGL0C02739g";"log(2H/0H)";"1.37e+00";"CAGL0C02739g - 1.37e+00"
"1349";"CAGL0C03113g";"log(2H/0H)";"2.60e+00";"CAGL0C03113g - 2.60e+00"
"1350";"CAGL0C03267g";"log(2H/0H)";"-5.56e-05";"CAGL0C03267g - -5.56e-05"
"1351";"CAGL0C03333g";"log(2H/0H)";"1.20e+00";"CAGL0C03333g - 1.20e+00"
"1352";"CAGL0C03443g";"log(2H/0H)";"-2.62e-01";"CAGL0C03443g - -2.62e-01"
"1353";"CAGL0C03487g";"log(2H/0H)";"-3.27e-01";"CAGL0C03487g - -3.27e-01"
"1354";"CAGL0C03608g";"log(2H/0H)";"8.02e-01";"CAGL0C03608g - 8.02e-01"
"1355";"CAGL0C03630g";"log(2H/0H)";"-1.25e-01";"CAGL0C03630g - -1.25e-01"
"1356";"CAGL0C03652g";"log(2H/0H)";"-6.31e-01";"CAGL0C03652g - -6.31e-01"
"1357";"CAGL0C03850g";"log(2H/0H)";"9.41e-01";"CAGL0C03850g - 9.41e-01"
"1358";"CAGL0C03872g";"log(2H/0H)";"-9.75e-01";"CAGL0C03872g - -9.75e-01"
"1359";"CAGL0C04191g";"log(2H/0H)";"2.56e+00";"CAGL0C04191g - 2.56e+00"
"1360";"CAGL0C04279g";"log(2H/0H)";"-1.20e+00";"CAGL0C04279g - -1.20e+00"
"1361";"CAGL0C04587g";"log(2H/0H)";"1.52e+00";"CAGL0C04587g - 1.52e+00"
"1362";"CAGL0C04917g";"log(2H/0H)";"9.57e-02";"CAGL0C04917g - 9.57e-02"
"1363";"CAGL0C05027g";"log(2H/0H)";"7.57e-01";"CAGL0C05027g - 7.57e-01"
"1364";"CAGL0C05115g";"log(2H/0H)";"2.62e-01";"CAGL0C05115g - 2.62e-01"
"1365";"CAGL0C05445g";"log(2H/0H)";"3.40e-02";"CAGL0C05445g - 3.40e-02"
"1366";"CAGL0D00198g";"log(2H/0H)";"4.70e-01";"CAGL0D00198g - 4.70e-01"
"1367";"CAGL0D00264g";"log(2H/0H)";"9.53e-01";"CAGL0D00264g - 9.53e-01"
"1368";"CAGL0D00352g";"log(2H/0H)";"1.07e+00";"CAGL0D00352g - 1.07e+00"
"1369";"CAGL0D00418g";"log(2H/0H)";"1.52e-01";"CAGL0D00418g - 1.52e-01"
"1370";"CAGL0D00528g";"log(2H/0H)";"1.15e+00";"CAGL0D00528g - 1.15e+00"
"1371";"CAGL0D00704g";"log(2H/0H)";"2.43e+00";"CAGL0D00704g - 2.43e+00"
"1372";"CAGL0D00748g";"log(2H/0H)";"-2.35e+00";"CAGL0D00748g - -2.35e+00"
"1373";"CAGL0D00770g";"log(2H/0H)";"9.59e-01";"CAGL0D00770g - 9.59e-01"
"1374";"CAGL0D00880g";"log(2H/0H)";"-8.44e-01";"CAGL0D00880g - -8.44e-01"
"1375";"CAGL0D01265g";"log(2H/0H)";" NA";"CAGL0D01265g -  NA"
"1376";"CAGL0D01298g";"log(2H/0H)";"2.41e+00";"CAGL0D01298g - 2.41e+00"
"1377";"CAGL0D01474g";"log(2H/0H)";"1.75e+00";"CAGL0D01474g - 1.75e+00"
"1378";"CAGL0D01562g";"log(2H/0H)";"-1.48e+00";"CAGL0D01562g - -1.48e+00"
"1379";"CAGL0D01958g";"log(2H/0H)";"-6.25e-01";"CAGL0D01958g - -6.25e-01"
"1380";"CAGL0D02134g";"log(2H/0H)";"1.67e+00";"CAGL0D02134g - 1.67e+00"
"1381";"CAGL0D02596g";"log(2H/0H)";"7.84e-01";"CAGL0D02596g - 7.84e-01"
"1382";"CAGL0D02640g";"log(2H/0H)";" NA";"CAGL0D02640g -  NA"
"1383";"CAGL0D02662g";"log(2H/0H)";"-2.01e+00";"CAGL0D02662g - -2.01e+00"
"1384";"CAGL0D03982g";"log(2H/0H)";"2.01e+00";"CAGL0D03982g - 2.01e+00"
"1385";"CAGL0D04026g";"log(2H/0H)";"1.31e+00";"CAGL0D04026g - 1.31e+00"
"1386";"CAGL0D04356g";"log(2H/0H)";"2.87e-01";"CAGL0D04356g - 2.87e-01"
"1387";"CAGL0D04686g";"log(2H/0H)";"1.09e+00";"CAGL0D04686g - 1.09e+00"
"1388";"CAGL0D04708g";"log(2H/0H)";"4.29e-01";"CAGL0D04708g - 4.29e-01"
"1389";"CAGL0D05060g";"log(2H/0H)";"-1.18e+00";"CAGL0D05060g - -1.18e+00"
"1390";"CAGL0D05082g";"log(2H/0H)";"9.69e-01";"CAGL0D05082g - 9.69e-01"
"1391";"CAGL0D05192g";"log(2H/0H)";"-2.90e+00";"CAGL0D05192g - -2.90e+00"
"1392";"CAGL0D05280g";"log(2H/0H)";"-1.78e+00";"CAGL0D05280g - -1.78e+00"
"1393";"CAGL0D05434g";"log(2H/0H)";"-7.13e-01";"CAGL0D05434g - -7.13e-01"
"1394";"CAGL0D05940g";"log(2H/0H)";"2.97e-01";"CAGL0D05940g - 2.97e-01"
"1395";"CAGL0D06402g";"log(2H/0H)";"-1.57e-01";"CAGL0D06402g - -1.57e-01"
"1396";"CAGL0D06424g";"log(2H/0H)";"-1.12e+00";"CAGL0D06424g - -1.12e+00"
"1397";"CAGL0D06600g";"log(2H/0H)";"8.77e-01";"CAGL0D06600g - 8.77e-01"
"1398";"CAGL0E00737g";"log(2H/0H)";"-4.05e-01";"CAGL0E00737g - -4.05e-01"
"1399";"CAGL0E00803g";"log(2H/0H)";"1.92e+00";"CAGL0E00803g - 1.92e+00"
"1400";"CAGL0E01155g";"log(2H/0H)";"-8.74e-01";"CAGL0E01155g - -8.74e-01"
"1401";"CAGL0E01243g";"log(2H/0H)";"1.52e+00";"CAGL0E01243g - 1.52e+00"
"1402";"CAGL0E01287g";"log(2H/0H)";"-8.51e-01";"CAGL0E01287g - -8.51e-01"
"1403";"CAGL0E01705g";"log(2H/0H)";"1.30e-01";"CAGL0E01705g - 1.30e-01"
"1404";"CAGL0E01727g";"log(2H/0H)";"7.70e-01";"CAGL0E01727g - 7.70e-01"
"1405";"CAGL0E01771g";"log(2H/0H)";"-3.98e-01";"CAGL0E01771g - -3.98e-01"
"1406";"CAGL0E01793g";"log(2H/0H)";"1.86e+00";"CAGL0E01793g - 1.86e+00"
"1407";"CAGL0E01815g";"log(2H/0H)";"1.40e+00";"CAGL0E01815g - 1.40e+00"
"1408";"CAGL0E01837g";"log(2H/0H)";"4.56e-01";"CAGL0E01837g - 4.56e-01"
"1409";"CAGL0E01881g";"log(2H/0H)";"1.95e+00";"CAGL0E01881g - 1.95e+00"
"1410";"CAGL0E01991g";"log(2H/0H)";"-3.91e-01";"CAGL0E01991g - -3.91e-01"
"1411";"CAGL0E02013g";"log(2H/0H)";"-9.23e-01";"CAGL0E02013g - -9.23e-01"
"1412";"CAGL0E02255g";"log(2H/0H)";"-8.73e-01";"CAGL0E02255g - -8.73e-01"
"1413";"CAGL0E02651g";"log(2H/0H)";"1.84e+00";"CAGL0E02651g - 1.84e+00"
"1414";"CAGL0E03025g";"log(2H/0H)";"8.55e-01";"CAGL0E03025g - 8.55e-01"
"1415";"CAGL0E03289g";"log(2H/0H)";"-8.46e-01";"CAGL0E03289g - -8.46e-01"
"1416";"CAGL0E03520g";"log(2H/0H)";"-7.35e-01";"CAGL0E03520g - -7.35e-01"
"1417";"CAGL0E03850g";"log(2H/0H)";"-1.47e+00";"CAGL0E03850g - -1.47e+00"
"1418";"CAGL0E03916g";"log(2H/0H)";"-2.04e-01";"CAGL0E03916g - -2.04e-01"
"1419";"CAGL0E03938g";"log(2H/0H)";"-2.84e-01";"CAGL0E03938g - -2.84e-01"
"1420";"CAGL0E04092g";"log(2H/0H)";"1.07e+00";"CAGL0E04092g - 1.07e+00"
"1421";"CAGL0E04224g";"log(2H/0H)";"1.52e+00";"CAGL0E04224g - 1.52e+00"
"1422";"CAGL0E04334g";"log(2H/0H)";"1.90e-01";"CAGL0E04334g - 1.90e-01"
"1423";"CAGL0E04510g";"log(2H/0H)";"1.24e+00";"CAGL0E04510g - 1.24e+00"
"1424";"CAGL0E04548g";"log(2H/0H)";"1.40e+00";"CAGL0E04548g - 1.40e+00"
"1425";"CAGL0E04554g";"log(2H/0H)";"-1.64e+00";"CAGL0E04554g - -1.64e+00"
"1426";"CAGL0E04884g";"log(2H/0H)";"1.50e+00";"CAGL0E04884g - 1.50e+00"
"1427";"CAGL0E04994g";"log(2H/0H)";"-5.74e-01";"CAGL0E04994g - -5.74e-01"
"1428";"CAGL0E05148g";"log(2H/0H)";"2.78e+00";"CAGL0E05148g - 2.78e+00"
"1429";"CAGL0E05170g";"log(2H/0H)";"1.75e+00";"CAGL0E05170g - 1.75e+00"
"1430";"CAGL0E05346g";"log(2H/0H)";"1.78e+00";"CAGL0E05346g - 1.78e+00"
"1431";"CAGL0E05456g";"log(2H/0H)";"-1.34e+00";"CAGL0E05456g - -1.34e+00"
"1432";"CAGL0E05500g";"log(2H/0H)";"-7.04e-01";"CAGL0E05500g - -7.04e-01"
"1433";"CAGL0E05588g";"log(2H/0H)";"3.92e-01";"CAGL0E05588g - 3.92e-01"
"1434";"CAGL0E05654g";"log(2H/0H)";"2.49e-01";"CAGL0E05654g - 2.49e-01"
"1435";"CAGL0E05830g";"log(2H/0H)";"-1.10e+00";"CAGL0E05830g - -1.10e+00"
"1436";"CAGL0E06072g";"log(2H/0H)";"1.27e+00";"CAGL0E06072g - 1.27e+00"
"1437";"CAGL0E06116g";"log(2H/0H)";"-1.24e-01";"CAGL0E06116g - -1.24e-01"
"1438";"CAGL0E06138g";"log(2H/0H)";"1.30e+00";"CAGL0E06138g - 1.30e+00"
"1439";"CAGL0E06380g";"log(2H/0H)";"2.60e+00";"CAGL0E06380g - 2.60e+00"
"1440";"CAGL0E06424g";"log(2H/0H)";"1.70e+00";"CAGL0E06424g - 1.70e+00"
"1441";"CAGL0F00187g";"log(2H/0H)";"1.55e+00";"CAGL0F00187g - 1.55e+00"
"1442";"CAGL0F00209g";"log(2H/0H)";"-2.27e-02";"CAGL0F00209g - -2.27e-02"
"1443";"CAGL0F00231g";"log(2H/0H)";"-8.32e-01";"CAGL0F00231g - -8.32e-01"
"1444";"CAGL0F00407g";"log(2H/0H)";"-1.57e+00";"CAGL0F00407g - -1.57e+00"
"1445";"CAGL0F00429g";"log(2H/0H)";"-1.04e+00";"CAGL0F00429g - -1.04e+00"
"1446";"CAGL0F00605g";"log(2H/0H)";"2.73e+00";"CAGL0F00605g - 2.73e+00"
"1447";"CAGL0F00649g";"log(2H/0H)";"-6.41e-01";"CAGL0F00649g - -6.41e-01"
"1448";"CAGL0F00715g";"log(2H/0H)";"9.01e-01";"CAGL0F00715g - 9.01e-01"
"1449";"CAGL0F01045g";"log(2H/0H)";"-9.40e-02";"CAGL0F01045g - -9.40e-02"
"1450";"CAGL0F01265g";"log(2H/0H)";"4.37e-02";"CAGL0F01265g - 4.37e-02"
"1451";"CAGL0F01419g";"log(2H/0H)";"7.39e-01";"CAGL0F01419g - 7.39e-01"
"1452";"CAGL0F01463g";"log(2H/0H)";"1.37e+00";"CAGL0F01463g - 1.37e+00"
"1453";"CAGL0F01485g";"log(2H/0H)";"1.05e+00";"CAGL0F01485g - 1.05e+00"
"1454";"CAGL0F01749g";"log(2H/0H)";"-9.51e-01";"CAGL0F01749g - -9.51e-01"
"1455";"CAGL0F02101g";"log(2H/0H)";"1.21e+00";"CAGL0F02101g - 1.21e+00"
"1456";"CAGL0F02145g";"log(2H/0H)";"7.35e-01";"CAGL0F02145g - 7.35e-01"
"1457";"CAGL0F02233g";"log(2H/0H)";"-3.83e-01";"CAGL0F02233g - -3.83e-01"
"1458";"CAGL0F02431g";"log(2H/0H)";"-7.94e-01";"CAGL0F02431g - -7.94e-01"
"1459";"CAGL0F02513g";"log(2H/0H)";"-1.32e+00";"CAGL0F02513g - -1.32e+00"
"1460";"CAGL0F02563g";"log(2H/0H)";"-5.93e-01";"CAGL0F02563g - -5.93e-01"
"1461";"CAGL0F03399g";"log(2H/0H)";"4.06e-01";"CAGL0F03399g - 4.06e-01"
"1462";"CAGL0F03553g";"log(2H/0H)";"9.07e-01";"CAGL0F03553g - 9.07e-01"
"1463";"CAGL0F03861g";"log(2H/0H)";"-6.32e-01";"CAGL0F03861g - -6.32e-01"
"1464";"CAGL0F03927g";"log(2H/0H)";"-9.70e-01";"CAGL0F03927g - -9.70e-01"
"1465";"CAGL0F03993g";"log(2H/0H)";"-4.18e-01";"CAGL0F03993g - -4.18e-01"
"1466";"CAGL0F04191g";"log(2H/0H)";"-1.35e-02";"CAGL0F04191g - -1.35e-02"
"1467";"CAGL0F04213g";"log(2H/0H)";"6.39e-01";"CAGL0F04213g - 6.39e-01"
"1468";"CAGL0F04411g";"log(2H/0H)";"-1.06e+00";"CAGL0F04411g - -1.06e+00"
"1469";"CAGL0F04565g";"log(2H/0H)";"-2.16e+00";"CAGL0F04565g - -2.16e+00"
"1470";"CAGL0F04631g";"log(2H/0H)";"6.89e-01";"CAGL0F04631g - 6.89e-01"
"1471";"CAGL0F04719g";"log(2H/0H)";"9.19e-01";"CAGL0F04719g - 9.19e-01"
"1472";"CAGL0F04807g";"log(2H/0H)";"1.94e+00";"CAGL0F04807g - 1.94e+00"
"1473";"CAGL0F04895g";"log(2H/0H)";"2.98e+00";"CAGL0F04895g - 2.98e+00"
"1474";"CAGL0F04917g";"log(2H/0H)";"1.60e+00";"CAGL0F04917g - 1.60e+00"
"1475";"CAGL0F05071g";"log(2H/0H)";"1.02e+00";"CAGL0F05071g - 1.02e+00"
"1476";"CAGL0F05093g";"log(2H/0H)";"-3.43e-01";"CAGL0F05093g - -3.43e-01"
"1477";"CAGL0F05687g";"log(2H/0H)";"9.15e-01";"CAGL0F05687g - 9.15e-01"
"1478";"CAGL0F05709g";"log(2H/0H)";"-2.03e+00";"CAGL0F05709g - -2.03e+00"
"1479";"CAGL0F05863g";"log(2H/0H)";"-8.05e-01";"CAGL0F05863g - -8.05e-01"
"1480";"CAGL0F06413g";"log(2H/0H)";"1.40e+00";"CAGL0F06413g - 1.40e+00"
"1481";"CAGL0F06501g";"log(2H/0H)";"-4.28e-01";"CAGL0F06501g - -4.28e-01"
"1482";"CAGL0F06677g";"log(2H/0H)";"1.38e+00";"CAGL0F06677g - 1.38e+00"
"1483";"CAGL0F07029g";"log(2H/0H)";"-4.02e-01";"CAGL0F07029g - -4.02e-01"
"1484";"CAGL0F07117g";"log(2H/0H)";"1.64e+00";"CAGL0F07117g - 1.64e+00"
"1485";"CAGL0F07513g";"log(2H/0H)";"3.24e-01";"CAGL0F07513g - 3.24e-01"
"1486";"CAGL0F07865g";"log(2H/0H)";"1.57e+00";"CAGL0F07865g - 1.57e+00"
"1487";"CAGL0F07953g";"log(2H/0H)";"4.83e+00";"CAGL0F07953g - 4.83e+00"
"1488";"CAGL0F08019g";"log(2H/0H)";"3.15e-01";"CAGL0F08019g - 3.15e-01"
"1489";"CAGL0F08085g";"log(2H/0H)";"-8.24e-02";"CAGL0F08085g - -8.24e-02"
"1490";"CAGL0F08195g";"log(2H/0H)";"-1.68e-01";"CAGL0F08195g - -1.68e-01"
"1491";"CAGL0F08217g";"log(2H/0H)";"5.32e-01";"CAGL0F08217g - 5.32e-01"
"1492";"CAGL0F08261g";"log(2H/0H)";"9.74e-01";"CAGL0F08261g - 9.74e-01"
"1493";"CAGL0F08745g";"log(2H/0H)";"1.68e+00";"CAGL0F08745g - 1.68e+00"
"1494";"CAGL0G01122g";"log(2H/0H)";"3.53e-02";"CAGL0G01122g - 3.53e-02"
"1495";"CAGL0G01166g";"log(2H/0H)";"-3.45e-01";"CAGL0G01166g - -3.45e-01"
"1496";"CAGL0G01540g";"log(2H/0H)";"1.12e-01";"CAGL0G01540g - 1.12e-01"
"1497";"CAGL0G01826g";"log(2H/0H)";"-6.21e-01";"CAGL0G01826g - -6.21e-01"
"1498";"CAGL0G02255g";"log(2H/0H)";"2.05e+00";"CAGL0G02255g - 2.05e+00"
"1499";"CAGL0G02409g";"log(2H/0H)";"-9.18e-01";"CAGL0G02409g - -9.18e-01"
"1500";"CAGL0G02563g";"log(2H/0H)";"1.43e+00";"CAGL0G02563g - 1.43e+00"
"1501";"CAGL0G02585g";"log(2H/0H)";"4.40e-01";"CAGL0G02585g - 4.40e-01"
"1502";"CAGL0G02849g";"log(2H/0H)";"2.28e+00";"CAGL0G02849g - 2.28e+00"
"1503";"CAGL0G02937g";"log(2H/0H)";"1.32e+00";"CAGL0G02937g - 1.32e+00"
"1504";"CAGL0G03289g";"log(2H/0H)";"2.32e+00";"CAGL0G03289g - 2.32e+00"
"1505";"CAGL0G03575g";"log(2H/0H)";"-6.64e-01";"CAGL0G03575g - -6.64e-01"
"1506";"CAGL0G03883g";"log(2H/0H)";"1.62e+00";"CAGL0G03883g - 1.62e+00"
"1507";"CAGL0G03905g";"log(2H/0H)";"-1.88e+00";"CAGL0G03905g - -1.88e+00"
"1508";"CAGL0G04433g";"log(2H/0H)";"-5.00e-01";"CAGL0G04433g - -5.00e-01"
"1509";"CAGL0G04499g";"log(2H/0H)";"3.69e-01";"CAGL0G04499g - 3.69e-01"
"1510";"CAGL0G04763g";"log(2H/0H)";"-6.08e-01";"CAGL0G04763g - -6.08e-01"
"1511";"CAGL0G05566g";"log(2H/0H)";"1.30e+00";"CAGL0G05566g - 1.30e+00"
"1512";"CAGL0G05698g";"log(2H/0H)";"3.00e-01";"CAGL0G05698g - 3.00e-01"
"1513";"CAGL0G05764g";"log(2H/0H)";"-9.18e-01";"CAGL0G05764g - -9.18e-01"
"1514";"CAGL0G05830g";"log(2H/0H)";"2.06e+00";"CAGL0G05830g - 2.06e+00"
"1515";"CAGL0G05874g";"log(2H/0H)";"-7.21e-01";"CAGL0G05874g - -7.21e-01"
"1516";"CAGL0G05962g";"log(2H/0H)";"1.22e+00";"CAGL0G05962g - 1.22e+00"
"1517";"CAGL0G06006g";"log(2H/0H)";"1.94e+00";"CAGL0G06006g - 1.94e+00"
"1518";"CAGL0G06050g";"log(2H/0H)";"-5.99e-01";"CAGL0G06050g - -5.99e-01"
"1519";"CAGL0G06248g";"log(2H/0H)";"-3.26e+00";"CAGL0G06248g - -3.26e+00"
"1520";"CAGL0G06402g";"log(2H/0H)";"-1.32e+00";"CAGL0G06402g - -1.32e+00"
"1521";"CAGL0G06468g";"log(2H/0H)";"-3.92e-01";"CAGL0G06468g - -3.92e-01"
"1522";"CAGL0G06490g";"log(2H/0H)";"-6.40e-01";"CAGL0G06490g - -6.40e-01"
"1523";"CAGL0G06732g";"log(2H/0H)";"1.00e+00";"CAGL0G06732g - 1.00e+00"
"1524";"CAGL0G06798g";"log(2H/0H)";"3.13e+00";"CAGL0G06798g - 3.13e+00"
"1525";"CAGL0G06952g";"log(2H/0H)";"1.23e+00";"CAGL0G06952g - 1.23e+00"
"1526";"CAGL0G07106g";"log(2H/0H)";"-1.58e+00";"CAGL0G07106g - -1.58e+00"
"1527";"CAGL0G07711g";"log(2H/0H)";"1.37e-01";"CAGL0G07711g - 1.37e-01"
"1528";"CAGL0G07821g";"log(2H/0H)";"-3.13e-02";"CAGL0G07821g - -3.13e-02"
"1529";"CAGL0G08019g";"log(2H/0H)";"-4.96e-01";"CAGL0G08019g - -4.96e-01"
"1530";"CAGL0G08041g";"log(2H/0H)";"-2.16e+00";"CAGL0G08041g - -2.16e+00"
"1531";"CAGL0G08712g";"log(2H/0H)";"2.29e-01";"CAGL0G08712g - 2.29e-01"
"1532";"CAGL0G08734g";"log(2H/0H)";"-4.36e-01";"CAGL0G08734g - -4.36e-01"
"1533";"CAGL0G09064g";"log(2H/0H)";"2.48e-01";"CAGL0G09064g - 2.48e-01"
"1534";"CAGL0G09130g";"log(2H/0H)";"-5.26e-01";"CAGL0G09130g - -5.26e-01"
"1535";"CAGL0G09383g";"log(2H/0H)";"9.36e-01";"CAGL0G09383g - 9.36e-01"
"1536";"CAGL0G09691g";"log(2H/0H)";"3.98e-01";"CAGL0G09691g - 3.98e-01"
"1537";"CAGL0G09977g";"log(2H/0H)";"1.65e+00";"CAGL0G09977g - 1.65e+00"
